Time(s);X(m/s^2);Y(m/s^2);Z(m/s^2)
9,28270975;1,048654556;6,76361227;-6,102295876
9,29956902;1,336092353;7,036394119;-6,15733099
9,31642829;1,465304732;7,74048233;-5,233103275
9,33328834;1,599302888;7,249654293;-4,605884552
9,35014845;1,869990945;6,105287075;0,649053156
9,36700772;1,43659091;5,329414368;0,230010077
9,38386699;0,622732103;5,540281773;-3,157628536
9,40072704;0,268295229;6,294320107;-4,395316124
9,41758715;-0,033499517;7,453044415;-4,328317165
9,43444642;0,174975157;8,039585114;-4,330709934
9,45130569;0,076869428;7,618448257;-3,557229996
9,46816574;0,232402906;7,378866673;-3,31076932
9,48502584;-0,011964113;7,628019333;-3,444767237
9,50188517;-0,241675094;7,99651432;-3,56680131
9,51874439;-0,174676046;8,475378036;-3,741776466
9,53560449;-0,0526421;8,894420624;-4,129413605
9,55246454;-0,272781789;9,152845383;-4,129413605
9,56932387;-0,480957359;9,356534958;-4,203890324
9,58618314;-0,38285163;9,732208252;-4,395316124
9,60304319;-0,392422915;10,06750202;-4,412065983
9,61990329;-0,866500914;10,17757225;-4,194318771
9,63676256;-1,299900889;10,31635571;-4,299602985
9,65362183;-1,74047935;10,75932693;-4,541278362
9,67048189;-1,646860242;11,27647591;-4,512564182
9,68734199;-1,460219979;11,34347439;-4,819144726
9,70420131;-1,848156333;11,88694477;-5,408078194
9,72106053;-1,912762642;12,72981644;-5,44397068
9,73792058;-2,061117649;12,49502087;-5,731109142
9,75478069;-1,955833435;11,74337578;-4,402494431
9,77164001;-0,404387027;10,34746265;-2,221436739
9,78849928;0,890728235;8,504091263;-0,993320525
9,80535933;1,659123421;6,871289253;-1,012463093
9,82221944;1,431805253;6,361319065;-2,477468729
9,83907871;0,222831607;7,158727169;-4,043272018
9,85593798;-0,632004261;7,98215723;-4,998606682
9,87279803;-0,373280346;8,425128937;-4,912465096
9,88965814;0,151046932;8,746066093;-4,060021877
9,90651741;0,706480861;8,69551754;-2,791227579
9,92337668;0,890728235;9,033205032;-1,857428551
9,94023678;0,847657442;10,21346474;-1,838286042
9,95709683;1,73360002;12,25573826;-2,965903759
9,97395616;2,379961252;11,75533962;-3,609872103
9,99081543;2,214557409;9,315856934;-4,79521656
10,00767548;1,810170293;8,128119469;-4,172484398
10,02453558;1,606481314;6,825825691;-4,299602985
10,04139486;1,70249331;6,086144447;-4,522135735
10,05825413;1,584945917;5,664708614;-4,536492825
10,07511418;1,187737346;5,478068352;-4,502993107
10,09197428;0,756730139;5,286343575;-3,739383698
10,10883361;0,043369912;5,490032673;-3,23180604
10,12569288;0,498006225;7,192226887;-3,416053534
10,14255293;0,821336389;8,068299294;-3,808775425
10,15941303;1,479661703;8,382058144;-3,961916208
10,17627236;1,915454507;7,783553123;-3,521337509
10,19313157;2,561815739;6,988537788;-3,028116941
10,20999168;2,55942297;6,725327015;-2,39611268
10,22685173;2,11645174;6,849753857;-2,436790705
10,24371105;1,819741607;7,014858723;-3,40648222
10,26057032;1,738385677;7,139584541;-4,366602421
10,27743038;1,687837243;7,268796921;-4,871787071
10,29429048;1,91066885;7,467401028;-4,424029827
10,3111498;2,228914261;7,802695751;-3,902095556
10,32800907;2,21216464;7,546364307;-4,201497555
10,34486913;2,897109985;6,576972008;-4,445565224
10,36172923;3,854538202;5,274379253;-4,440779686
10,3785885;4,671088696;4,491627216;-4,826323509
10,39544777;5,796313763;4,915455818;-6,32004261
10,41230782;7,46261549;7,230511665;-7,469195843
10,42916793;8,61655426;9,227023125;-8,441280365
10,44602725;10,05523872;8,664410591;-9,547362328
10,46288652;9,782457352;8,1257267;-7,198806763
10,47974657;8,697910309;9,361320496;-4,732704163
10,49660668;5,947061539;10,47458076;-2,384148598
10,513466;4,019941807;12,8757782;0,996311545
10,53032527;2,832503796;15,20519161;0,560518682
10,54718532;0,256331116;13,95075417;-0,768096089
10,56404543;-1,75722909;11,36740303;-2,056331873
10,5809047;-2,403590441;10,17039394;-4,036093712
10,59776397;-1,299900889;9,744172096;-5,30728054
10,61462402;-0,579362154;8,786744118;-5,594718456
10,63148413;0;7,687839985;-6,645765781
10,64834345;1,170987606;6,797111988;-5,743073463
10,66520272;3,119642496;7,041478634;-3,646063566
10,68206277;3,787539244;7,3980093;-2,09222436
10,69892288;2,566601276;8,626125336;-1,357029557
10,7157822;1,27627182;9,933504105;-0,878464997
10,73264147;0,08165507;10,09382343;-1,330708504
10,74950152;-0,337387979;8,877671242;-3,066402197
10,76636163;0,117547415;8,044370651;-6,107081413
10,78322095;-0,33499518;7,340581894;-6,138188362
10,80008017;-0,68225354;7,354938507;-4,663312435
10,81694027;0,454935402;7,850552082;-2,197508574
10,83380038;0,955334425;8,494520187;0,06011967
10,85065965;1,568196177;8,484949112;-1,383649707
10,86751892;1,783849239;8,664410591;-2,714657307
10,88437902;1,589731574;9,03799057;-3,121736288
10,90123907;1,369591832;9,260522842;-2,879761934
10,9180984;0,955334425;8,825029373;-2,755335331
10,93495767;0,483649284;8,492127419;-2,903690338
10,95181772;0,203689024;8,602197647;-3,42323184
10,96867782;-0,270388961;8,659625053;-3,849453449
10,98553715;-0,701396108;8,614161491;-3,971487284
11,00239642;-1,062712312;8,585447311;-3,916452408
11,01925647;-1,280758262;8,748458862;-4,060021877
11,03611657;-1,321436286;8,767601013;-4,424029827
11,0529759;-1,141974568;8,298309326;-4,816751957
11,06983517;-0,844965518;8,003692627;-5,120640278
11,08669522;-1,038784146;8,238488197;-5,032105923
11,10355532;-1,450648785;8,04676342;-4,155734539
11,12041465;-1,551147223;7,716553688;-2,877369165
11,13727392;-1,28315115;7,924729347;-2,142473459
11,15413397;-1,074676514;8,451449394;-3,356232882
11,17099407;-1,762014747;9,014061928;-4,965106964
11,1878534;-3,303590775;10,01725292;-4,342673779
11,20471267;-3,346661568;10,52722359;-3,930809498
11,22157272;-2,120938063;9,923933029;-4,313960075
11,23843282;-0,248853549;9,495318413;-3,887738705
11,25529215;1,132403374;9,871291161;-2,403291225
11,27215137;1,980060697;9,669994354;-2,374577284
11,28901147;2,659921408;8,805886269;-2,800798893
11,30587157;2,44935298;7,137191772;-2,479861498
11,3227309;2,094916344;5,159523964;-1,869392633
11,33959012;1,352842093;4,182653904;-1,912463546
11,35645022;-0,045463629;5,11884594;-1,503290772
11,37331032;-1,307079315;7,374081135;-0,830608547
11,39016959;-1,206580877;10,83111191;-0,55992049
11,40702886;-0,189032987;17,81964874;-5,113461971
11,42388897;1,314556956;19,85923195;-8,750253677
11,44074907;2,774776936;16,05763435;-5,903691769
11,4576084;2,631207705;11,71705437;-1,081854939
11,47446767;2,738884687;9,57906723;0,625124931
11,49132772;3,964907169;8,181060791;3,004786968
11,50818782;4,046263218;6,641578197;0,833300471
11,52504715;4,728516579;6,370890141;-2,128116608
11,54190642;4,919942379;6,706184387;-4,048057556
11,55876647;3,804288864;7,843373299;-6,375077724
11,57562657;3,330210924;8,937491417;-7,09112978
11,5924859;3,055036306;9,160024643;-5,2737813
11,60934517;2,003988981;8,516056061;-2,841476917
11,62620522;0,869192839;7,55593586;-2,317149639
11,64306532;0,582054079;6,974180698;-3,516551971
11,65992465;0,759122968;7,431509018;-3,97627306
11,67678392;0,756730139;8,295916557;-4,131806374
11,69364397;0,502791882;8,647661209;-3,559622765
11,71050407;0,720837832;8,683553696;-2,9491539
11,7273634;1,048654556;8,1257267;-3,004188776
11,74422267;1,668694735;7,264011383;-2,882154942
11,76108272;2,96889472;6,354140759;-2,10897398
11,77794166;3,641577005;6,131608009;-2,712264538
11,79480098;4,405186653;6,315855503;-5,314758301
11,81166025;5,851348877;6,727719784;-6,629015923
11,82852031;7,65404129;7,529614449;-6,834798813
11,84538041;8,992527008;7,989335537;-6,410970211
11,86223973;8,458627701;7,584649563;-6,851548672
11,879099;7,457829952;6,679863453;-6,15733099
11,89595911;6,334998131;5,772385597;-5,865107536
11,91281921;4,433900356;9,619745255;-4,311567307
11,92967848;3,596113443;14,21635723;-3,001796007
11,94653775;1,774278045;17,84597015;-2,733799934
11,96339786;1,54905355;14,17567921;1,005882859
11,98025796;1,005583763;9,646066666;0,124725878
11,99711728;2,00638175;9,358927727;-2,022832394
12,01397656;2,854039192;9,382855415;-2,207079887
12,03083661;1,704886079;9,4307127;-1,091426253
12,04769671;0,450149775;9,289535522;-0,624526739
12,06455604;-1,04835546;8,604590416;-1,211067319
12,08141531;-1,776371717;8,46102047;-3,193521023
12,09827536;-0,710967422;8,791529655;-5,108676434
12,11513546;1,307378531;9,710672379;-8,570492744
12,13199478;2,619243383;9,183952332;-10,86640549
12,14885406;1,173380375;7,680661678;-10,51944637
12,16571416;-0,363709033;8,195417404;-8,264211655
12,18257426;-1,271187067;9,4307127;-4,972285271
12,19943359;-1,414756417;9,284749985;-1,809572101
12,21629286;-0,045463629;7,256833076;-0,243768811
12,23315291;3,596113443;6,382854462;2,229213476
12,25001302;4,249652863;6,90718174;0,297009111
12,26687234;2,291426897;8,178668022;-1,857428551
12,28373223;1,051047325;9,390034676;-3,428017616
12,30059228;0,514755964;9,504889488;-3,349054337
12,31745239;0,411864609;8,734101295;-3,069094181
12,33431171;0,057726845;7,893622875;-2,999403238
12,35117098;-0,267996132;7,819445133;-3,020938635
12,36803109;-0,983749211;8,236095428;-3,660420418
12,38489119;-1,699801445;8,456234932;-4,800002098
12,40175051;-1,39561379;9,097810745;-5,673681736
12,41860978;-1,168295622;9,210273743;-5,544469357
12,43546984;-1,307079315;8,887242317;-5,067998409
12,45232994;-1,405185103;8,31027317;-4,792823792
12,46918926;-1,683051586;7,618448257;-4,028914928
12,48604853;-1,80508554;7,424330235;-3,112164974
12,50290859;-1,225723386;7,953443527;-3,224627733
12,51976874;-1,338186026;9,064311028;-4,608277321
12,53662801;-1,745265007;9,753743172;-5,403292656
12,55348728;-1,4267205;9,940682411;-5,448756218
12,57034739;-0,35174492;8,817850113;-5,640182018
12,58720749;1,71924305;8,652446747;-4,984249592
12,60406682;3,031108141;8,573483467;-3,222234726
12,62092609;3,555435419;7,601698399;-2,274078846
12,63778614;3,339782238;5,5594244;-2,499004126
12,65464624;2,674278498;4,371985912;-2,654836655
12,67150557;0,876371265;5,796313763;-1,788036704
12,68836484;-1,429113269;10,60140038;-0,734596551
12,70522494;-1,951047778;15,78933907;-0,521635354
12,72208504;-0,885643482;18,38226128;-3,028116941
12,73894437;0,86680001;18,39183235;-6,499803543
12,75580364;3,208176851;15,52612877;-4,703989983
12,77266369;3,186641455;10,81914711;-1,32113719
12,78952385;3,620041609;9,337391853;0,802193821
12,80638312;4,876871586;8,762815475;3,25154686
12,82324244;3,567399502;7,335795879;-1,072283626
12,84010249;4,335794449;6,866503716;-4,158127785
12,8569626;4,273581028;5,863312721;-6,135795593
12,87382192;4,788337231;6,701398849;-7,229913712
12,89068119;5,06111908;8,676374435;-6,583552361
12,9075413;2,894717216;9,852148056;-2,482254505
12,9244014;3,031108141;10,91486073;-3,691527128
12,94126072;1,38873446;9,521639824;-4,78085947
12,95811999;0,541077018;8,451449394;-4,457529545
12,97498005;0,8356933;7,876873016;-3,703491211
12,99184015;2,473281384;7,512865067;-4,004986763
13,00869947;3,495614767;6,11485815;-4,282853603
13,02555874;4,812265396;5,288736343;-4,744668007
13,04241885;5,813063622;5,164309502;-4,725525856
13,05927895;6,313462734;5,166702271;-4,56042099
13,07613827;5,791528225;4,788337231;-4,464707851
13,09299755;4,730909348;4,151547432;-5,644967556
13,10985765;3,399901867;3,352045536;-7,586743355
13,12671775;2,779562712;2,961716175;-8,225926399
13,14357708;3,112463951;3,093321562;-7,320840836
13,16043635;4,61126852;3,818944931;-6,245865345
13,1772964;6,095416546;4,371985912;-5,776573181
13,1941565;7,234998226;4,994419098;-5,889334679
13,21101583;7,167999268;5,271986485;-6,214758396
13,22787515;6,696314335;4,417449474;-6,645765781
13,2447352;8,013263702;5,602495193;-8,563314438
13,2615953;11,17807102;9,873683929;-10,41416264
13,27845463;8,846264839;11,30519009;-8,934500694
13,2953139;6,32303381;11,18794155;-6,114260197
13,312174;3,157927752;9,313464165;-4,608277321
13,32903411;3,021536827;8,913563728;-6,32004261
13,34589343;2,798705101;9,998110771;-9,506684303
13,3627527;2,820539713;10,72821999;-7,517052174
13,3796128;3,294318676;11,03480053;-4,11744976
13,39647291;3,60329175;10,32114124;-2,467897415
13,41333223;3,110071182;8,020442009;-2,508874655
13,4301915;2,571387053;6,663113594;-3,921238184
13,44705156;2,990430117;6,768397808;-4,3546381
13,46391171;3,847359657;7,685447216;-4,694418907
13,48077103;4,331008911;8,267202377;-5,151747227
13,4976303;3,98165679;7,998907089;-5,146961689
13,51449036;2,849253654;7,74048233;-4,591527462
13,53135046;1,472483277;7,52722168;-3,401696444
13,54820978;0,981655479;7,833802223;-3,595515013
13,56506911;1,4054842;7,848159313;-3,892524242
13,58192916;1,735992789;7,242475986;-4,919643402
13,59878926;1,769492388;6,854539394;-5,496612549
13,61564859;1,743171334;6,44985342;-6,324828625
13,63250791;1,960918188;6,787540436;-6,526124477
13,64936796;1,891526341;6,734898567;-7,792526245
13,66622807;1,29302156;6,746862411;-8,276175499
13,68308739;0,893121064;7,266404152;-2,374577284
13,69994666;1,161416292;7,572685242;2,559721947
13,71680676;1,400698543;6,43549633;-0,4953143
13,73366687;0,582054079;6,689435005;-2,865405083
13,75052619;0,435792834;7,893622875;-4,675276279
13,76738546;-0,169890404;7,958229065;-4,855037212
13,78424557;-1,038784146;7,548757076;-3,86620307
13,80110567;-1,247258782;7,831409454;-3,049652576
13,81796499;-0,892821968;8,78195858;-3,495016575
13,83482426;-0,734895647;9,313464165;-3,921238184
13,85168437;-0,421136797;9,1863451;-3,995415688
13,86854447;0,131904349;8,741280556;-3,839882135
13,8854038;0,337687105;8,702695847;-3,949951887
13,90226307;0,431007177;8,69551754;-4,366602421
13,91912317;0,186939269;8,913563728;-4,244568348
13,93598327;-0,69661051;8,801100731;-4,380959034
13,9528426;-1,589432478;8,789136887;-4,565206528
13,96970187;-1,678265929;9,229415894;-4,550849438
13,98656197;-1,141974568;10,22303581;-4,735096931
14,00342208;-1,357328653;11,75055408;-4,359423637
14,0202814;-1,673480392;12,83031464;-3,959523201
14,03714067;-1,493719578;12,81356525;-3,677170277
14,05400077;-0,294317186;12,07358456;-3,140878916
14,07086088;0,694516778;11,45833015;-2,405683994
14,0877202;1,623231053;10,52004433;-1,866999865
14,10457952;1,963310957;9,035597801;-1,92203474
14,12143958;1,127617717;7,850552082;-2,590230465
14,13829968;-0,047856454;7,268796921;-3,612264872
14,155159;-0,80907315;7,503293514;-4,242175579
14,17201833;-0,852143943;8,28155899;-4,620241642
14,18887838;-0,478564531;8,841778755;-4,407280445
14,20573853;-0,179461703;9,03081131;-3,600300789
14,22259786;-0,442672193;9,744172096;-3,511766434
14,23945713;0,974476993;11,91326618;-3,578765392
14,25631718;3,157927752;13,00977707;-3,538087368
14,27317734;3,53868556;11,81994534;-4,388137817
14,29003666;2,781955481;8,990134239;-3,61465764
14,30689593;3,593720436;7,663911819;-3,162414312
14,32375603;3,632005692;5,128417015;-4,783252239
14,34061614;5,102096081;5,877669811;-4,18205595
14,35747546;3,409473181;5,513960838;-2,458326101
14,37433473;2,540280342;5,691029549;-2,592623234
14,39119484;1,860419631;5,964110374;-4,962714195
14,40805494;1,690230131;6,447460651;-5,518147945
14,42491426;1,831705689;6,430710793;-4,323531628
14,44177359;2,712563515;6,576972008;-3,595515013
14,45863364;2,842075109;6,370890141;-4,024129391
14,4754938;3,035893679;5,633601665;-4,330709934
14,49235312;3,435794115;5,401497841;-4,701597214
14,50921239;3,758825302;5,755635738;-4,931607246
14,52607249;3,687040567;6,076572895;-4,788038254
14,5429326;3,502793312;6,287141323;-4,960321426
14,55979192;3,53868556;6,514758587;-5,355436325
14,57665119;3,816252947;6,44985342;-5,563611984
14,5935113;3,940979004;6,200999737;-5,398507118
14,6103714;3,76361084;6,021538258;-5,417649746
14,62723077;3,866502285;5,54506731;-5,683252811
14,64409005;4,326223373;5,030311584;-6,061617851
14,6609501;5,556732178;5,219344616;-6,789335251
14,67781025;7,606184959;6,502794743;-7,811668396
14,69466958;9,820742607;8,523234367;-7,933702469
14,71152885;9,954740524;9,92154026;-6,492625237
14,72838895;7,421937466;10,57268715;-5,276174068
14,74524906;5,0324049;9,200701714;-5,223531723
14,76210838;4,220939159;7,699804306;-5,635396481
14,7789677;4,623232365;7,579864025;-7,141379356
14,79582775;4,941477776;8,293522835;-8,218747139
14,81268791;4,850550652;9,45224762;-7,608278751
14,82954723;5,257629395;10,41236782;-6,803691864
14,8464065;5,082953453;9,612566948;-6,880262375
14,86326661;4,467400074;7,54157877;-5,802894115
14,88012671;3,651148319;6,028716564;-4,009772778
14,89698603;2,092523336;5,085346222;-3,124129057
14,91384531;0,845264614;5,193023205;-3,270091295
14,93070541;0,538684189;6,27278471;-3,64127779
14,94756551;0,816550732;7,637590885;-4,215854168
14,96442489;1,498804331;8,865707397;-5,149354458
14,98128416;2,183450699;8,923134804;-5,77896595
14,99814426;2,746062994;8,484949112;-5,822036743
15,01500437;2,293819666;7,625626564;-5,640182018
15,03186369;1,27627182;6,55782938;-5,379364491
15,04872296;0,945763171;6,287141323;-6,008975983
15,06558307;1,072582722;6,679863453;-6,495018005
15,08244317;1,216451168;6,969395161;-6,765407085
15,09930254;1,319342613;7,002894402;-6,992724895
15,11616182;2,126022816;7,852944851;-6,619444847
15,13302192;2,482852697;8,300702095;-6,080760479
15,14988202;2,748456001;8,245666504;-1,14406836
15,16674135;2,585743904;7,493722439;0,452841699
15,18360067;1,101296663;6,296712875;-1,608574986
15,20046072;-0,040677983;6,830611229;-4,268496513
15,21732088;-0,404387027;7,587042332;-4,280460835
15,2341802;-0,098105729;8,013263702;-3,947559118
15,25103947;-0,078963146;7,635198116;-3,093022346
15,26789958;0,160618216;7,465008259;-3,032902718
15,28475968;-0,150747821;7,589435101;-3,617050648
15,301619;-0,380458802;7,884051323;-3,966701746
15,31847833;-0,236889437;8,413164139;-4,148556232
15,33533838;0;8,623732567;-3,969094515
15,35219853;-0,122033954;8,932705879;-3,84706068
15,36905786;-0,148355007;9,337391853;-3,65563488
15,38591713;-0,078963146;9,916754723;-3,772883177
15,40277723;-0,435493708;10,29242706;-4,18205595
15,41963734;-0,883250654;10,60618591;-4,591527462
15,43649666;-1,09621191;10,74257755;-4,948357105
15,45335598;-0,986142039;11,1568346;-5,060820103
15,47021603;-0,332602352;11,26690483;-5,228317261
15,48707619;0,191724911;10,91486073;-4,826323509
15,50393551;-0,468993247;10,95553875;-4,218247414
15,52079478;-1,951047778;11,62373447;-4,677669048
15,53765489;-1,817049742;10,79282665;-4,043272018
15,55451505;-0,20817557;9,626923561;-2,130509377
15,57137437;1,041476011;8,346165657;-0,526421011
15,58823364;1,477268934;7,137191772;-1,170389414
15,60509374;1,314556956;6,363711834;-3,095415115
15,62195385;0,306580395;6,701398849;-4,534099579
15,63881317;-0,437886536;7,721339703;-5,515755177
15,65567249;-0,468993247;8,729315758;-5,582754135
15,6725326;-0,265603304;9,047561646;-4,632205486
15,6893927;0,213260323;8,908778191;-3,337090254
15,70625202;0,433400005;9,746564865;-2,302792788
15,72311135;1,826920033;11,55434227;-2,702693224
15,7399714;3,93828702;12,92363548;-3,916452408
15,75683156;4,208974838;11,60698414;-5,654539108
15,77369088;3,744468451;8,841778755;-5,513362408
15,79055015;4,187439442;8,094619751;-4,488636017
15,80741025;3,672683716;6,766005039;-4,419244289
15,82427036;3,593720436;6,342176437;-3,272484064
15,84112973;2,403889418;4,781158924;-2,755335331
15,857989;2,990430117;5,875277042;-3,689134359
15,87484911;2,403889418;6,14357233;-5,336293697
15,89170921;2,121237278;6,478866577;-5,692824364
15,90856853;2,281855583;7,007680416;-4,380959034
15,92542786;2,521137714;6,861718178;-3,585943937
15,94228791;3,133999348;6,349354744;-3,693919897
15,95914807;3,500400543;5,535496235;-4,378566265
15,97600739;4,079762459;5,473282814;-5,369792938
15,99286671;4,189832687;5,863312721;-5,470291615
16,00972676;3,897608995;5,700600624;-5,403292656
16,02658692;3,687040567;5,959324837;-5,288137913
16,04344624;3,47407937;6,58654356;-5,285745144
16,06030551;3,553042412;6,864110947;-5,312365532
16,07716562;3,41186595;6,368497372;-5,170889854
16,09402577;3,217748165;5,877669811;-5,192425251
16,1108851;3,358924866;5,523531914;-5,465506077
16,12774437;3,773182154;5,375176907;-5,908477306
16,14460447;4,745266438;5,135595798;-6,609873295
16,16146463;6,457031727;5,540281773;-7,478767395
16,17832395;8,597412109;6,715755939;-8,089236259
16,19518322;9,859027863;8,09701252;-7,766204834
16,21204333;8,207082748;10,55115128;-6,296114445
16,22890343;5,499304771;11,0491581;-5,75025177
16,24576281;4,421936035;9,248558998;-5,24506712
16,26262208;4,41236496;7,543971539;-5,125426292
16,27948218;4,716552734;7,692625523;-6,66251564
16,29634228;4,287938118;8,475378036;-7,057630539
16,31320166;4,120440483;9,2365942;-6,839584351
16,33006093;4,153940201;9,859326363;-6,322435856
16,34692103;3,608077526;9,004490852;-5,470291615
16,36378114;2,633600473;6,699006081;-3,777668715
16,38064051;1,625623941;5,506782055;-2,946761131
16,39749978;0,699302435;5,8010993;-3,672384501
16,41435989;0,742373228;7,407580853;-5,300102234
16,43121999;0,988833964;8,865707397;-6,245865345
16,44807937;1,659123421;10,02921677;-6,25543642
16,46493864;1,98963201;10,23739243;-6,243472576
16,48179874;2,042274237;9,095417976;-5,84357214
16,49865885;2,001596212;7,80508852;-5,877370834
16,51551817;1,383948803;6,320641041;-5,613861084
16,53237749;0,91465646;5,487639427;-6,358327866
16,5492376;0,996012449;5,810670853;-6,542874336
16,5660977;1,02711916;6,758826733;-6,485446453
16,58295708;1,218844056;7,376473904;-6,964011192
16,59981635;1,132403374;7,927122116;-7,045666218
16,61667645;1,271486163;7,891230106;-6,607480526
16,63353656;1,965703845;7,718946934;-2,611765862
16,65039593;1,996810555;6,064609051;0,404985219
16,6672552;2,00638175;5,346164227;-0,760917604
16,68411531;1,381555915;6,303891182;-3,581158161
16,70097541;0,661017239;7,352545738;-5,123033047
16,71783478;0,299401939;7,685447216;-4,689633369
16,73469406;-0,098105729;7,529614449;-3,590729475
16,75155416;0,076869428;7,54157877;-3,449553013
16,76841426;0,371186614;7,747660637;-3,99302268
16,78527364;0,469292343;8,164310455;-4,278067589
16,80213291;0,438185632;8,504091263;-4,218247414
16,81899301;0,445364118;8,880064011;-3,839882135
16,83585312;0,179760799;9,200701714;-3,550051451
16,85271249;0,105583303;9,4809618;-3,55244422
16,86957176;0,277866542;9,794421196;-3,887738705
16,88643187;0,258723944;10,13210869;-4,282853603
16,90329197;-0,023928227;10,22542858;-4,639383793
16,92015135;-0,476171702;10,28046322;-4,807180882
16,93701062;-0,60089761;10,51765156;-4,601099014
16,95387072;-0,591326296;10,7114706;-4,747061253
16,97073083;-0,931107104;10,92203903;-4,816751957
16,9875902;-1,18743825;11,39133167;-4,349852562
17,00444947;-1,584646821;11,58066368;-4,313960075
17,02130958;-1,285543919;11,55673504;-3,792025566
17,03816973;-0,466600418;11,63091278;-3,078665495
17,05502906;0,062512495;11,10179996;-2,02761817
17,07188838;0,594018221;9,727422714;-1,081854939
17,08874843;0,873978496;7,824231148;-0,684347272
17,10560859;0,775872767;6,162714481;-1,472184181
17,12246791;0,411864609;5,640780449;-3,535694599
17,13932723;-0,179461703;6,852146626;-5,056034088
17,15618728;-0,514456868;8,372486115;-5,362614632
17,17304744;-0,270388961;9,380462646;-4,589134693
17,18990676;0,119940236;10,34267712;-3,72024107
17,20676609;1,458126307;11,1999054;-3,612264872
17,22362614;3,026322365;11,25494003;-3,966701746
17,2404863;4,139583111;10,97737312;-4,538885593
17,25734562;3,660719633;9,406784058;-4,617848396
17,27420494;3,308675528;7,591827869;-3,91166687
17,29106504;3,236890793;5,774778366;-3,940380573
17,30792515;4,175475597;6,043073654;-5,479863167
17,32478452;4,335794449;5,420640469;-4,773681164
17,3416438;3,133999348;5,178666592;-2,602194548
17,3585039;3,2895329;6,519544601;-2,602194548
17,375364;2,971287489;6,864110947;-4,158127785
17,39222338;1,78145647;6,416353703;-5,743073463
17,40908265;2,348854542;6,478866577;-4,800002098
17,42594275;3,42622304;6,296712875;-3,918845177
17,44280291;3,196212769;5,791528225;-4,095914364
17,45966223;3,519542933;5,28155756;-3,902095556
17,47652156;3,847359657;5,322235584;-5,223531723
17,49338161;4,247260094;5,870491028;-5,786144257
17,51024176;4,354937077;6,24407053;-5,542076111
17,52710109;4,134797573;6,212964058;-5,149354458
17,54396041;3,844966888;6,232106686;-5,240281582
17,56082051;3,61764884;6,162714481;-5,312365532
17,57768062;3,399901867;6,112465382;-5,257031441
17,59453999;3,632005692;6,277570248;-5,268995285
17,61139926;3,90478754;5,734100342;-5,546862125
17,62825937;4,742873669;5,032704353;-6,068796635
17,64511952;6,081059456;5,365605831;-6,810870647
17,66197885;8,647661209;6,567400932;-7,723134041
17,67883817;10,15603638;8,001299858;-7,672884941
17,69569822;9,392127991;9,933504105;-6,640980244
17,71255838;6,669992924;10,97976589;-6,803691864
17,7294177;4,766801834;9,308678627;-5,882156372
17,74627702;4,941477776;7,977371693;-5,333900928
17,76313713;5,271986485;8,640482903;-6,774978161
17,77999723;4,764409065;9,68674469;-7,555636406
17,79685661;4,185046673;9,878469467;-7,004988194
17,81371588;3,495614767;9,622138023;-5,810072422
17,83057598;2,897109985;8,559126854;-4,759324074
17,84743614;2,265105724;6,325426579;-4,18205595
17,86429546;1,707278967;4,968098164;-4,11744976
17,88115478;1,438983679;5,451747417;-4,864608288
17,89801489;1,611266971;7,132406235;-5,633003712
17,91487499;1,936989903;8,604590416;-5,70000267
17,93173432;2,07098794;9,717850685;-5,649753571
17,94859364;2,250449657;10,35464096;-6,06401062
17,96545374;2,451745987;9,641280174;-6,308078766
17,9823139;2,248056889;8,051548958;-6,317649841
17,99917322;2,659921408;6,856932163;-6,463911057
18,01603254;2,710170746;6,344569206;-5,87258482
18,0328926;2,322533369;5,645565987;-5,692824364
18,04975275;1,700100541;4,709373951;-4,828716278
18,06661208;1,218844056;4,580161572;-3,698705673
18,0834714;1,520339727;4,927420139;-4,922036171
18,1003315;2,647957325;6,751648426;-5,211567879
18,11719161;2,602493763;8,015656471;-5,412863731
18,13405098;2,612065077;8,659625053;-4,462315083
18,15091025;2,566601276;8,224131584;-3,107379198
18,16777036;2,293819666;7,125227451;0,170189515
18,18463051;2,054238319;6,373282909;-0,725025237
18,20148984;1,783849239;6,964609623;-2,664407969
18,21834916;0,976869822;7,946264744;-4,299602985
18,23520921;0,31375888;8,791529655;-3,775275946
18,25206937;-0,394815743;8,348558426;-3,969094515
18,26892874;-0,540777922;8,305487633;-3,463909864
18,28578801;-0,397208571;8,642875671;-3,418446302
18,30264812;-0,133998066;9,004490852;-3,681955814
18,31950827;0,038584266;9,03081131;-3,746562004
18,3363676;-0,179461703;9,15763092;-3,313162088
18,35322692;-0,459421933;9,289535522;-3,081058264
18,37008702;-0,555433929;9,207880974;-2,879761934
18,38694713;-0,394815743;8,669196129;-2,88454771
18,4038065;-0,189032987;8,405985832;-3,26291275
18,42066577;-0,086141616;8,276773453;-3,315554857
18,43752588;-0,919143021;7,647161961;-3,394518137
18,45438603;-1,714158297;7,589435101;-3,990629911
18,47124536;-2,04436779;7,951050758;-5,041677475
18,48810468;-1,53918314;8,46102047;-5,424828053
18,50496478;-0,763609529;8,202595711;-5,676074505
18,52182489;0,179760799;7,723732471;-5,170889854
18,53868426;-0,46420759;7,85533762;-4,237389565
18,55554353;-2,001296997;8,530412674;-4,155734539
18,57240364;-2,915953398;9,356534958;-4,194318771
18,5892638;-2,264806747;9,900004387;-3,851846218
18,60612312;-0,565005243;9,847362518;-3,207877874
