Time(s);X(rad/s);Y(rad/s);Z(rad/s)
9,2906197;-0,723243177;1,963263035;-0,907260895
9,307474543;-0,621842504;2,030456305;-0,521205425
9,32433022;-0,642611325;2,392077923;-0,234107211
9,341186679;0,020768806;1,780008912;0,147061482
9,35804246;0,786924005;0,959030211;0,355971247
9,374897304;0,922532082;-0,088114716;0,503796279
9,391752981;0,77104193;-1,483289838;0,646734536
9,408609439;1,038593054;-2,184542418;1,042716265
9,42546522;1,383110881;-2,135674715;1,203979969
9,442320064;0,93719238;-2,025722265;0,318098724
9,459175741;-0,642611325;-0,096666582;-0,446682066
9,4760322;-1,066539288;1,866749167;0,175160453
9,492887981;-0,813648522;1,905843496;0,443933249
9,509742825;-0,288319916;0,949256659;-0,063069977
9,526598502;0,315349907;0,65482825;-0,489441365
9,543455012;0,437519342;1,457481503;-0,951241911
9,560310741;0,229831278;1,202147365;-1,056307673
9,577165585;0,155307919;-0,066124216;-1,328745484
9,594021262;0,096513867;-0,602448106;-1,645164371
9,610877773;-0,040315919;-0,464396626;-1,60973525
9,627733502;-0,539988995;-0,882216156;-1,190693974
9,644588345;-1,240019917;-1,668987393;-0,986671031
9,661444075;-2,223484039;-2,296938419;-0,908482611
9,678300533;-3,392645597;-2,797833204;-0,893822253
9,695156262;-4,168421745;-3,174115181;-1,012326598
9,712011158;-3,066453218;-3,510081053;-1,158929944
9,728866835;-1,789782524;-2,185764313;-0,903595805
9,745723345;-1,24246335;-1,098456025;-0,629936218
9,762579075;-1,287665963;-1,019045949;-0,557856262
9,779433918;-1,462368369;-0,86999923;-0,541974247
9,796289648;-1,447708011;-0,623216927;-0,594507098
9,813146106;-1,275449038;-0,441184431;-0,699572802
9,830001835;-1,07264781;-0,206619084;-0,805860221
9,846856731;-0,943148196;-0,270147204;-0,895043969
9,863712408;-0,949256659;-0,597561359;-0,748440623
9,880568866;-0,944369853;-0,815022945;-0,364828527
9,897424648;-0,625507593;-0,663532853;0,006566608
9,914279491;-0,27976805;-0,665976226;0,138509616
9,931135168;-0,095292173;-0,907871723;0,088420138
9,947991679;-0,02443389;-1,245059371;0,066429637
9,964847408;-0,108730815;-1,391662717;0,29122144
9,981702304;0,051311169;-1,075243831;0,623522341
9,998557981;0,587787747;-0,747829735;0,879009187
10,01541449;1,098456025;-0,476613581;1,050046444
10,03227022;1,689756274;-0,047798797;1,172215939
10,04912512;2,197981119;0,678040445;1,394564271
10,06598079;2,311598778;1,119072199;1,785506487
10,08283725;2,215084791;1,679829955;2,441556454
10,09969303;2,362909794;1,970593214;3,284525633
10,11654788;2,708649397;2,006022453;3,833066463
10,13340361;2,522951841;1,059209108;3,501987219
10,15026006;1,533379316;-0,979951739;1,495964885
10,16711585;0,850452125;-1,659213901;0,311990231
10,18397069;1,036149621;-0,729504347;0,10185878
10,20082642;1,440530539;-0,133317411;-0,144923508
10,21768288;2,114905834;0,321305662;-0,653148413
10,23453866;2,935884714;-1,08257401;-0,684912503
10,2513935;2,712314606;-0,479056954;-0,175465882
10,26824923;1,970745921;2,024347782;0,056656085
10,28510569;0,920088708;3,194731236;0,078646585
10,30196147;-0,219905019;2,064663649;0,134844527
10,31881631;-0,656049967;0,674375355;0,183712319
10,33567204;0,050089475;-0,303132951;0,11163234
10,3525285;0,876107693;-1,122889996;-0,238993987
10,36938428;0,934749007;-0,865112424;-0,513875246
10,38623913;0,372769535;0,335965991;-0,715454876
10,40309486;-0,129499614;0,996902704;-0,901152432
10,41995131;-0,310310394;0,87106818;-1,014770031
10,4368071;-0,491121203;0,921157658;-1,012326598
10,45366194;-0,685370624;1,253458619;-0,82052058
10,47051767;-0,667045236;1,635848999;-0,559077978
10,48737413;-0,681705535;2,010909081;-0,307408869
10,50422991;-0,745233655;2,087875843;-0,314739049
10,5210848;-0,339631081;1,572320819;-0,463785768
10,53794048;0,182185188;0,674375355;-0,366050214
10,55479699;0,3813214;0,173327908;-0,240215689
10,57165272;0,325123459;0,222195685;0,068873025
10,58850762;0,141869277;0,302980244;0,2081462
10,60536329;0,309241414;0,224639073;0,401173949
10,6222198;0,557245433;0,131790295;0,880230904
10,63907558;0,56213218;-0,209062472;0,828919709
10,65593043;0,345892251;-0,377656311;0,184934005
10,67278616;0,1797418;-0,427745789;-0,184017733
10,68964262;0,309241414;-0,338562101;-0,108272679
10,7064984;0,367882758;-0,38498649;-0,107050985
10,72335329;-0,48501271;0,563201189;-0,36360684
10,74020897;-0,874733269;1,221694469;-0,737445355
10,75706548;-0,719578087;1,020114899;-0,932916462
10,77392121;-0,140494868;0,337187678;-1,070967913
10,79077611;0,355665803;-0,154086217;-1,245670319
10,80763184;0,565797269;0,198983491;-1,491230845
10,82448829;0,135760799;-0,391094953;-1,482679009
10,84134408;-0,499673069;-1,846133113;-1,393495321
10,85819897;-1,505127668;-2,21875;-1,084406614
10,87505465;-2,384747744;-2,262731075;-0,932916462
10,89191116;-3,11898613;-2,015948772;-1,000109673
10,90876694;-3,408527613;-2,158886909;-1,16381669
10,92562178;-2,345653534;-2,824710369;-1,141826272
10,94247751;-1,571099162;-1,377002478;-0,868166685
10,95933402;-1,120293856;-0,707513809;-0,725228429
10,97618975;-1,144727707;-0,962848008;-0,691020966
10,99304465;-1,216807723;-0,928640544;-0,733780265
11,00990038;-1,24612844;-0,856560588;-0,763100922
11,02675684;-1,238798261;-0,755159915;-0,809525311
11,04361262;-1,149614573;-0,580457628;-0,824185669
11,06046751;-1,093416572;-0,585344374;-0,907260895
11,07732324;-1,128845692;-0,784480572;-1,014770031
11,0941797;-1,064095974;-0,839456856;-0,909704268
11,11103548;-0,824643791;-0,828461587;-0,530978978
11,12789038;-0,494786292;-0,900541544;0,022448637
11,14474605;-0,320083976;-0,965291381;0,450041711
11,16160256;-0,447140187;-1,302479029;0,629630804
11,17845835;-0,365286648;-1,396549582;0,781120956
11,19531324;-0,102622338;-1,32324791;0,969414592
11,21216892;0,512042701;-0,823574841;1,213753462
11,22902543;1,241394401;-0,268925518;1,541167617
11,24588121;1,824142575;-0,025808297;1,878355265
11,26273611;2,062373161;0,189209938;2,15934515
11,27959178;2,114905834;0,698809266;2,54906559
11,29644829;2,272504568;1,343863964;3,310181379
11,31330408;2,719644785;1,338977218;4,241112709
11,33015897;2,752630472;0,342074454;3,785420418
11,34701465;2,162552118;-1,247502804;1,260177851
11,36387116;1,307365894;-1,281710267;0,105523862
11,38072694;1,191304922;-0,414307147;-0,065513365
11,39758184;1,422205091;0,024281178;-0,259762794
11,41443756;2,449650288;-0,529146433;-0,530978978
11,43129402;2,465532303;-1,533379316;-0,309852272
11,4481498;1,756949425;0,328635812;0,044439137
11,4650047;1,020267606;2,241809368;0,260679066
11,48186043;0,347113967;3,154415131;0,131179452
11,49871694;-0,114839286;2,458049297;0,050547611
11,51557272;0,160194695;1,081199646;-0,02519745
11,53242756;0,779593825;-0,439962745;-0,353833288
11,54928329;1,028819442;-1,314695954;-0,651926756
11,5661398;0,769820273;-0,871220887;-0,822963953
11,58299558;0,210284174;0,366508365;-1,055085897
11,59985048;-0,464243919;1,327981949;-1,292094707
11,61670621;-1,04088378;1,679829955;-1,244448543
11,63356267;-1,346307397;1,668834686;-1,244448543
11,65041845;-1,136175871;1,921725512;-1,196802497
11,66727334;-0,783106208;2,015795946;-0,747218907
11,68412908;-0,618177414;2,62297821;-0,358720064
11,70098559;0,102622338;2,345653534;0,260679066
11,71784137;1,298813939;1,055544019;0,337645829
11,73469626;1,888892412;-0,135760799;0,374296665
11,75155199;1,587133884;-1,792378545;-0,006872032
11,76840845;1,345238328;-2,850366116;-0,015423893
11,78526423;0,675749779;-2,432546616;0,338867515
11,80211913;-0,808761776;0,987129152;0,210589588
11,81897486;-0,86740309;2,869760513;0,412169188
11,83583137;-0,160041988;2,647412062;1,170994163
11,85268715;-0,12216945;1,396396875;1,273616552
11,86954204;-0,201579601;-0,405755281;0,644291163
11,88639777;0,370326161;-1,276823521;-0,196234688
11,90325428;1,17786622;-0,586566091;-1,532768488
11,92011006;1,170536041;1,133732557;-1,785659194
11,93696496;0,145534366;1,935164094;-1,315306902
11,95382069;-0,603517115;1,422052383;-0,984227657
11,9706772;-0,919936001;0,247851282;-1,079519868
11,98753298;-0,897945464;-0,518151164;-1,397160411
12,00438788;-0,79287976;-1,562700033;-1,591409802
12,02124361;-1,181378603;-2,695210934;-1,680593491
12,03810012;-2,307780981;-2,970092058;-1,427702785
12,0549559;-3,43051815;-3,279180765;-1,162595034
12,07181079;-3,898427248;-3,106921911;-0,808303654
12,08866652;-2,442167282;-3,062940836;-0,813190401
12,10552303;-1,530783176;-1,728850484;-0,450347155
12,12237881;-1,314543247;-1,183974743;-0,287861764
12,13923371;-1,27789247;-0,844343603;-0,256097704
12,15608944;-1,233911514;-0,436297655;-0,33184278
12,17294595;-1,197260618;-0,249378398;-0,486997992
12,18980173;-1,132510781;-0,187071979;-0,612832487
12,20665663;-1,066539288;-0,1797418;-0,737445355
12,22351236;-1,100746751;-0,348335654;-0,792421579
12,24036887;-1,204590797;-0,615886748;-0,670252144
12,25722465;-1,110520363;-0,839456856;-0,33184278
12,27407954;-0,768445849;-1,037371397;0,11163234
12,29093527;-0,477682561;-1,135106921;0,404839009
12,30779178;-0,404380888;-1,175422788;0,505017996
12,32464756;-0,216239929;-1,1851964;0,684607089
12,34150246;-0,073301673;-1,075243831;0,924211919
12,35835819;0,364217669;-0,684301615;1,136786699
12,3752147;1,133885264;0,0193944;1,373795509
12,39207053;1,788713455;0,361621589;1,616912723
12,40892543;2,114905834;0,530215442;1,92600143
12,42578116;2,30060339;1,000567794;2,304726601
12,44263767;2,745300293;1,859419107;3,019418001
12,45949345;3,2523036;1,823989868;4,173919201
12,47634834;2,797833204;0,370173425;3,620491743
12,49320408;1,755727768;-1,654327035;0,677276909
12,51006059;1,144880533;-1,712968469;-0,089947261
12,52691637;1,297592282;-0,652537584;-0,226777047
12,54377131;1,829029441;0,245407879;-0,68246913
12,56062704;3,339043856;-0,458288163;-1,168703556
12,57748355;3,062940836;-1,833916187;-0,759435833
12,59433934;2,227301836;0,631616056;-0,440573573
12,61119423;1,543152928;3,374320269;-0,064291671
12,62804996;0,796697557;4,583797932;-0,020310672
12,64490652;-0,075745061;3,33156085;-0,063069977
12,6617623;-0,246782288;1,290109396;-0,0361927
12,6786172;0,304354638;-0,334897012;-0,184017733
12,69547293;0,885881245;-1,605459332;-0,362385124
12,71232944;1,055696726;-1,628671527;-0,467450857
12,72918527;0,752716541;-0,490052223;-0,775317907
12,74604017;0,176076725;0,55587101;-1,078298092
12,7628959;-0,419041216;1,117850542;-1,193137407
12,77975241;-1,090973258;1,66028285;-1,017213345
12,79660819;-1,324316859;2,093984365;-0,901152432
12,81346314;-1,011563063;2,422620296;-0,961015463
12,83031887;-0,702474356;2,051225185;-0,557856262
12,84717538;-0,646276414;1,764126897;-0,413696319
12,86403116;-0,321305662;1,382958174;0,092085227
12,88088611;0,140647575;0,360399872;0,542890489
12,89774184;0,520594597;-0,261595339;0,57098949
12,91459834;0,784480572;-0,515707791;0,688272178
12,93145413;1,098456025;-1,080130696;0,971857965
12,94830908;1,287818789;-1,756949425;1,045159698
12,9651648;1,021489382;-2,361688137;0,550220668
12,98202131;-0,042759307;-1,618897915;-0,337951243
12,9988771;-0,855186164;0,547319174;-0,058183201
13,01573204;-0,976133943;1,28155756;0,381626815
13,03258777;-0,785549581;1,167939901;0,2521272
13,04944428;-0,416597843;0,943148196;0,084755056
13,06630012;-0,02687728;1,070204377;-0,396592587
13,08315501;0,102622338;0,703696013;-0,942690015
13,10001074;-0,030542362;0,293206692;-1,60973525
13,11686725;-0,015882028;0,082922518;-1,856517553
13,13372309;0,031764057;-0,079562858;-1,654937983
13,15057798;-0,156376898;-0,703848779;-1,37639153
13,16743376;-0,795323134;-1,796043634;-1,015991688
13,18429027;-1,832541823;-2,132009745;-0,826629043
13,20114605;-2,957722425;-2,172325611;-1,033095479
13,218001;-3,873993397;-2,295716763;-1,223679781
13,23485673;-4,051138878;-3,172893286;-1,420372605
13,25171324;-2,49592185;-3,132577419;-1,311641812
13,26856908;-1,368297815;-1,077687263;-1,002553105
13,28542397;-1,185043693;-0,812579572;-0,825407386
13,3022797;-1,367076159;-0,667197943;-0,760657549
13,31913626;-1,34875071;0,023059484;-0,74966228
13,33599204;-1,282779217;0,437366635;-0,725228429
13,35284699;-1,14717114;0,517998457;-0,695907712
13,36970272;-0,979799032;0,368951738;-0,625049472
13,38655923;-0,842969239;-0,072232686;-0,408809543
13,40341506;-0,641389608;-0,697740257;-0,119267926
13,42026996;-0,340852767;-1,14976728;0,156835035
13,43712569;-0,108730815;-1,1424371;0,380405128
13,45398225;-0,057419643;-0,844343603;0,458593577
13,47083803;-0,18569757;-0,811357856;0,545333862
13,48769298;-0,136829794;-0,589009464;0,770125687
13,50454871;0,284807533;-0,460731536;0,959641039
13,52140527;0,907871723;-0,284807533;1,106244445
13,53826105;1,610346079;0,17088452;1,247960925
13,55511595;2,118571043;0,712247908;1,586370349
13,57197173;2,303046942;0,797766507;1,797723532
13,58882824;2,342141151;1,127624035;2,128802776
13,60568408;2,628017664;1,677386522;3,051182032
13,62253897;2,714757919;1,496575832;3,945462465
13,63939475;1,969524264;0,115908265;3,421355486
13,65625126;0,993390381;-2,121014357;0,77623415
13,6731071;0,827239871;-1,590798974;-0,256097704
13,68996199;1,285375357;-0,698961973;-0,407587826
13,70681777;2,188207626;-0,665976226;-0,766766012
13,72367428;3,457548141;-2,017170429;-1,050199151
13,74053012;3,244973421;-0,852895498;-0,722784996
13,75738501;2,422772884;1,919282079;-0,629936218
13,77424079;1,582247138;4,037700176;-0,495549828
13,7910973;0,421637327;4,145209312;-0,286640078
13,80795314;-0,773332655;2,49592185;-0,132706568
13,82480803;-0,841747522;0,919936001;0,01267508
13,84166381;0,319014967;-0,362995982;-0,141258434
13,85852032;1,209630251;-1,648218632;-0,419804782
13,87537616;1,032484531;-1,859571815;-0,584733546
13,89223105;0,334897012;-0,31412819;-0,78142637
13,90908684;-0,376281917;1,039662004;-0,973232389
13,9259434;-0,718356371;1,375627995;-1,133274436
13,94279918;-0,863738;1,442821264;-1,09662354
13,95965413;-0,928487837;1,852088928;-1,121057391
13,97650986;-0,809983492;2,477596521;-1,134496093
13,99336642;-0,756228924;2,296785593;-0,738667071
14,0102222;-0,635281146;2,276016951;-0,512653589
14,02707715;-0,158820286;1,672499776;0,027335415
14,04393288;0,233496368;0,053601846;0,396287173
14,06078944;0,55846709;-1,201078415;0,426829517
14,07764527;0,967734754;-1,486954927;0,248462126
14,09450017;1,301257372;-1,968302608;0,658951461
14,11135595;1,313474298;-1,980519533;1,080588818
14,12821246;0,578014195;-0,415528834;1,149003744
14,14506829;0,061084725;0,775776029;0,624744058
14,16192324;-0,015882028;0,680483818;0,189820781
14,17877897;0,02443389;0,291984975;0,46836713
14,19563553;-0,146603346;0,124460131;0,347419381
14,21249131;-0,375060231;0,912605822;-0,075286925
14,22934626;-0,221126705;1,392731786;-0,606724024
14,24620204;-0,002443389;1,189930439;-0,929251373
14,26305855;0,149199441;0,846634328;-1,024543524
14,27991439;0,169968247;0,284654826;-1,162595034
14,29676934;0,0219905;-0,259151936;-1,33729732
14,31362506;-0,163707063;-1,085017443;-1,366618037
14,33048163;-0,709804535;-1,987849712;-1,27010417
14,34733746;-1,689603567;-2,294495106;-1,112505555
14,36419236;-2,659628868;-2,508291483;-0,99400121
14,38104814;-3,409749508;-2,971313715;-0,907260895
14,3979047;-3,334004402;-3,672566414;-0,974454105
14,41476048;-2,139187098;-3,297506332;-0,901152432
14,43161543;-1,608971715;-1,63844502;-0,637266398
14,44847121;-1,472141862;-1,045923233;-0,462564081
14,46532772;-1,573542595;-0,860225678;-0,344059706
14,48218355;-1,769013643;-0,59023118;-0,286640078
14,4990385;-1,73114109;-0,559688807;-0,33550787
14,51589423;-1,511236072;-0,617108464;-0,417361379
14,53275079;-1,337755442;-0,606113195;-0,523648799
14,54960663;-1,354859233;-0,742942989;-0,559077978
14,56646152;-1,417165637;-1,04714489;-0,47355935
14,5833173;-1,340198874;-1,278045177;-0,328177691
14,60017387;-1,132510781;-1,25605464;-0,147366896
14,61702965;-0,829530597;-0,954296112;0,115297422
14,6338846;-0,614512324;-0,662311137;0,324207187
14,65074038;-0,543654084;-0,87732935;0,473253906
14,66759694;-0,423927993;-1,209630251;0,584428132
14,68445272;-0,22845687;-1,069135427;0,706597567
14,70130767;0,107509121;-0,780815482;0,98774004
14,71816345;0,690410137;-0,367882758;1,348139882
14,73502001;1,307365894;0,038941514;1,692657709
14,75187579;1,704416513;0,370173425;1,947991967
14,76873074;1,992736459;0,916270912;2,345042706
14,78558652;2,416664362;1,519788027;2,814173222
14,80244308;2,98353076;1,159388065;3,954014301
14,81929892;2,801498175;-0,300689578;3,93324542
14,83615381;1,869345307;-1,926764965;1,073258638
14,8530096;1,135106921;-1,716633558;-0,010537115
14,86986616;1,18153131;-0,755159915;-0,191347897
14,88672199;1,466186166;-0,034360159;-0,637266398
14,90357694;2,64756465;-0,149199441;-1,084406614
14,92043267;3,846047163;-0,69285351;-0,843732774
14,93728923;2,571819782;-0,823574841;-0,235328913
14,95414506;1,504058719;1,49046731;-0,163248926
14,97100001;0,876107693;3,192287683;-0,317182452
14,98785579;0,348335654;3,5404706;-0,57251662
15,00471236;0,050089475;3,033467531;-0,598172188
15,02156814;0,288472623;1,921725512;-0,449125439
15,03842309;0,967734754;0,664601803;-0,546860993
15,05527887;1,385554314;-0,168746561;-0,837624311
15,07213543;1,21696043;-0,621995211;-1,040425539
15,08899126;0,488830507;-0,023364907;-1,165038466
15,10584621;-0,337187678;0,882063448;-1,19558084
15,12270199;-0,833195686;1,24246335;-1,232231617
15,13955855;-1,060430884;1,28522265;-1,233453274
15,15641439;-1,061652541;1,369519591;-1,292094707
15,17326934;-0,652384877;1,820324779;-1,200467587
15,19012506;-0,356734812;2,152625799;-0,559077978
15,20698163;-0,362843275;2,837996483;0,024892027
15,22383746;-0,513111711;2,725600481;0,70904094
15,24069241;-0,333522618;1,516122937;0,605196893
15,25754819;0,304354638;0,240521103;0,467145443
15,27440475;0,717287421;-1,329356313;0,195929259
15,29126059;1,089904189;-2,373905182;0,558772504
15,30811553;1,693421364;-2,66833353;1,350583315
15,32497131;1,76916635;-2,140561581;1,502073407
15,34182788;-0,272437871;-0,07711947;-0,195012987
15,35868371;-1,27789247;1,861862421;-0,483332902
15,37553866;-0,846634328;2,017017603;-0,585955262
15,39239444;0,152864531;1,568655729;-0,830294132
15,409251;0,966513097;1,154501319;-1,114948988
15,42610684;0,760046721;0,775776029;-1,180920482
15,44296178;0,193180442;0,461800516;-1,09662354
15,45981756;-0,079410143;0,091474377;-1,273769259
15,47667413;-0,306645334;-0,22738789;-1,453358293
15,49352996;-0,787992954;-1,14976728;-1,438698053
15,51038491;-1,662726283;-2,557159424;-1,36906147
15,52724069;-2,823336124;-2,87724328;-1,259108901
15,54409725;-3,593003511;-2,932219505;-1,237118363
15,56095314;-2,640081882;-3,910796881;-1,187028885
15,57780809;-1,717702508;-2,471640825;-0,961015463
15,59466387;-1,123958945;-1,113116384;-0,776539564
15,61152043;-1,057987452;-0,76737684;-0,737445355
15,62837626;-1,236354828;-0,827239871;-0,737445355
15,64523121;-1,319430113;-0,755159915;-0,709346354
15,66208699;-1,199704051;-0,382543087;-0,71423316
15,67894355;-1,017671585;-0,101553358;-0,741110444
15,69579939;-0,935818017;-0,232274666;-0,829072416
15,71265434;-1,070204377;-0,846787036;-0,882826984
15,72951017;-1,145949483;-1,314695954;-0,654370129
15,74636673;-0,616955757;-1,155875683;-0,226777047
15,76322256;-0,139273182;-1,136328578;0,200816035
15,78007751;-0,064749807;-1,006829023;0,413390875
15,79693329;-0,199136213;-1,1851964;0,450041711
15,81378986;-0,232121959;-1,251167893;0,623522341
15,83064574;-0,078188449;-1,017824292;0,903443098
15,84750069;0,338562101;-0,554802001;1,240630746
15,86435647;0,961626291;0,117129959;1,535059214
15,88121303;1,587133884;0,507003248;1,825822473
15,89806887;1,967080832;0,675597072;2,093373537
15,91492387;2,281056404;1,257123709;2,569834471
15,93177965;2,747743607;1,371962905;3,478775024
15,94863621;3,027511835;1,014006495;4,285093307
15,96549204;2,690324068;-0,366661072;3,067064047
15,98234704;1,998844981;-1,455190897;0,501352906
15,99920283;1,452747464;-0,516929507;0,067651331
16,01605939;1,424648523;-0,094223186;-0,075286925
16,03291522;1,640888453;0,579083204;-0,359941751
16,04977022;2,287164927;0,067040488;-0,599393845
16,066626;1,825364351;-1,413653255;-0,301300407
16,08348256;1,325691223;0,327414125;-0,003206948
16,1003384;1,063026905;2,323662996;0,175160453
16,1171934;0,860225678;3,198396206;0,033443887
16,13404918;0,419193924;2,592435837;-0,179130957
16,15090574;0,114839286;1,28522265;-0,207229927
16,16776163;0,303132951;-0,07345438;-0,383153945
16,18461658;0,609778285;-1,014159203;-0,559077978
16,20147236;0,757603288;-1,144880533;-0,601837277
16,21832897;0,565797269;-0,309241414;-0,796086669
16,2351848;-0,068414897;0,691479087;-0,873053432
16,25203975;-0,824643791;1,341420531;-0,667808771
16,26889553;-1,186265349;1,513679504;-0,456455618
16,28575215;-1,187487125;1,803221107;-0,344059706
16,30260798;-1,04821384;1,970593214;-0,289083451
16,31946298;-0,746455371;1,62485373;-0,147366896
16,33631876;-0,296871781;1,232689738;-0,077730313
16,35317533;0,245713309;0,977355599;-0,229220435
16,37003121;0,541363359;0,543654084;-0,000763559
16,38688616;0,49127391;0,18676655;0,090863533
16,40374194;0,237161443;-0,017256435;0,169051975
16,42059855;0,067193195;-0,19562383;0,320542097
16,43745439;0,152864531;-0,157751307;0,964527845
16,45430939;0,413085461;-0,271368891;1,601030707
16,47116517;0,458288163;-0,999498844;0,899778009
16,48802173;0,493717283;-1,369672298;0,126292676
16,50487762;0,457066476;-1,061805248;-0,556634545
16,52173256;-0,031764057;0,394607335;-0,910925984
16,5385884;-0,179589093;1,170383334;-0,924364626
16,55544496;-0,243117213;1,121515512;-0,854728043
16,57230079;-0,348182946;0,393385649;-0,724006712
16,58915579;-0,472795785;-0,28236416;-0,814412117
16,60601158;-0,685370624;-0,358109206;-1,16748178
16,62286819;-0,685370624;-0,536476612;-1,287207842
16,63972402;-0,750120461;-1,463742733;-1,209019423
16,65657902;-1,403727055;-2,167438745;-1,084406614
16,6734348;-2,356648684;-2,102689028;-0,954907
16,69029142;-2,996816635;-2,157665253;-0,904817522
16,70714725;-3,274141312;-2,354357958;-0,924364626
16,72400225;-2,516690731;-3,46854353;-0,959793747
16,74085803;-1,518566251;-2,022057056;-0,666587055
16,7577146;-1,021336675;-0,77104193;-0,54075253
16,77457048;-1,136175871;-0,576792538;-0,482111186
16,79142543;-1,298661232;-0,303132951;-0,506545067
16,80828126;-1,319430113;0,027946262;-0,552969456
16,82513783;-1,268118858;0,195318416;-0,610389113
16,84199371;-1,17893517;0,320083976;-0,702016234
16,85884866;-1,050657272;0,420262903;-0,792421579
16,87570449;-0,935818017;0,156224191;-0,835180938
16,89256111;-0,894280374;-0,557245433;-0,71056807
16,90941694;-0,746455371;-1,006829023;-0,263427883
16,92627194;-0,344517857;-0,848008692;0,247240424
16,94312772;-0,080631837;-0,817466319;0,572211146
16,95998434;-0,087962002;-1,168092728;0,739583314
16,97684017;-0,047646087;-1,036149621;0,894891262
16,99369517;0,162638083;-0,702627063;1,048824787
17,01055095;0,702627063;-0,055128966;1,337144613
17,02740756;1,370893955;0,76478076;1,756185889
17,0442634;1,820477486;1,199704051;2,167896986
17,0611184;1,997623205;1,35608089;2,637027502
17,07797418;2,154000044;1,552773714;3,177016497
17,09483079;2,692767382;1,577207565;4,530653954
17,11168668;2,423994541;0,117129959;4,80431366
17,12854163;1,681204319;-2,516843319;0,974301398
17,14539746;1,529714227;-2,377570152;-0,286640078
17,16225402;1,699529767;-1,35134685;-0,298857033
17,17910991;2,30060339;-0,580457628;-0,671473861
17,19596491;3,77641058;-1,592020631;-1,394716978
17,21282069;3,620033503;-2,268839359;-1,146713018
17,2296773;2,639012814;0,198983491;-0,959793747
17,24653314;1,53215766;3,343777895;-0,548082709
17,26338814;0,79914093;5,072475433;-0,190126211
17,28024397;0,041537613;4,337015629;-0,237772301
17,29710053;-0,459357142;2,211266994;-0,249989241
17,31395642;-0,133164704;0,383612067;-0,307408869
17,33081142;0,575570822;-0,563353896;-0,632379651
17,3476672;0,821131408;-1,104564548;-0,769209385
17,36452381;0,563353896;-0,607334912;-0,881605327
17,3813797;0,098957255;0,660936713;-1,134496093
17,39823465;-0,179589093;1,229024649;-1,272547603
17,41509048;-0,30786702;1,081199646;-1,177255392
17,43194704;-0,460578829;1,161831498;-1,149156451
17,44880293;-0,459357142;1,645622492;-0,777761281
17,46565793;-0,458135456;2,087875843;-0,226777047
17,48251371;-0,586413384;2,409181595;0,166608587
17,49937032;-0,448361874;1,73847127;0,32665056
17,51622621;0,10628742;0,389720559;0,406060726
17,53308116;0,502269149;-1,190083146;0,333980739
17,54993699;0,635433853;-2,224858522;0,015118469
17,56679361;0,676971495;-1,971967697;-0,24876754
17,58364949;0,621995211;-0,915201902;-0,522427142
17,60050444;-0,064749807;0,095139459;-0,655591846
17,61736027;-0,27976805;2,383526087;0,897334635
17,63421689;-0,046424393;2,388412714;2,841050625
17,65107272;-0,210131452;-0,413085461;-0,14614521
17,66792772;-0,166150451;-0,183406889;-0,948798478
17,68478355;0,073301673;-0,084449634;-1,033095479
17,70164017;0,21517095;-0,406976998;-0,873053432
17,718496;0,047646087;0,30786702;-0,997666299
17,735351;-0,194249421;1,163053155;-0,91947782
17,75220684;-0,184475869;1,305991411;-0,980562568
17,76906345;-0,299315155;0,550984204;-1,094180107
17,78591928;-0,83197397;-0,552358627;-1,483900666
17,80277428;-1,492910743;-2,400782347;-1,681815267
17,81963012;-2,52402091;-2,930997849;-1,587744713
17,83648673;-3,484272718;-3,105700254;-1,432589531
17,85334256;-3,746937037;-3,109365225;-1,263995647
17,87019756;-2,631530046;-3,395241737;-1,064859509
17,8870534;-1,586981177;-2,061151266;-0,71056807
17,90391001;-1,106855273;-1,317139387;-0,361163437
17,9207659;-1,209477544;-0,954296112;-0,15836215
17,93762084;-1,428160906;-0,641542316;-0,171800792
17,95447668;-1,426939249;-0,483943731;-0,344059706
17,97133329;-1,264453769;-0,454623073;-0,527313888
17,98818918;-1,149614573;-0,481500357;-0,691020966
18,00504418;-1,174048424;-0,703848779;-0,875496805
18,02189996;-1,34875071;-0,995833755;-0,874275148
18,03875658;-1,259567022;-1,207186937;-0,584733546
18,05561246;-0,708582819;-1,04714489;-0,148588598
18,07246746;-0,179589093;-0,817466319;0,227693319
18,08932329;0,063528113;-0,934749007;0,491579324
18,10617991;0,267703801;-1,023932695;0,765238881
18,12303574;0,775928736;-0,615886748;1,001178622
18,13989074;1,472294569;-0,430189192;1,202758312
18,15674658;2,103910685;-0,185850278;1,448318839
18,17360319;2,59747529;0,288319916;1,807497025
18,19045908;2,800276518;0,680483818;2,332825661
18,20731408;2,970092058;1,523453116;3,436015844
18,22416991;2,926110983;1,635848999;4,089622498
18,24102647;2,350692987;0,184323162;3,44090271
18,25788236;1,179087877;-2,237075329;0,998735249
18,27473736;0,477835268;-1,692199588;0,175160453
18,29159319;0,686745048;-0,639098942;-0,124154702
18,3084498;1,25605464;0,38605547;-0,532200694
18,32530569;2,847922564;-0,102775052;-0,851062954
18,34216069;2,930997849;-1,191304922;-0,342838019
18,35901652;2,30060339;0,52044189;0,118962504
18,37587314;1,668987393;2,712161779;0,23991026
18,39272902;0,90542835;3,017585516;0,055434387
18,40958397;-0,178367406;1,9119519;-0,008093726
18,4264398;-0,557092726;1,004232883;0,142174706
