"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.014356163E1,1.060993652E0,6.835535431E0,6.537654877E0
1.015361262E1,3.667373657E-1,7.059170380E0,6.718478851E0
1.016366463E1,1.526824951E-2,6.671626282E0,6.978937225E0
1.017371563E1,-2.272274780E-1,6.320306854E0,6.717580719E0
1.018376663E1,-1.118174744E-1,5.890251160E0,6.316115570E0
1.019381763E1,1.344204712E-1,5.503006439E0,6.018384705E0
1.020386862E1,3.534150696E-1,5.254822540E0,5.703739014E0
1.021391963E1,4.082011414E-1,4.971162415E0,5.433999939E0
1.022397062E1,2.086660767E-1,4.780159607E0,5.269042969E0
1.023402163E1,9.355545044E-2,5.053790588E0,5.443280640E0
1.024407263E1,3.646417236E-1,5.787714386E0,5.803431702E0
1.025412362E1,6.472540283E-1,6.588998108E0,5.930068359E0
1.026417563E1,8.268804932E-1,6.824308777E0,5.944737854E0
1.027422662E1,7.908055115E-1,6.475384369E0,6.187233582E0
1.028427763E1,6.346801758E-1,6.064788208E0,6.403833160E0
1.029432862E1,4.951702881E-1,5.838608551E0,6.429729309E0
1.030437963E1,4.442761230E-1,5.614524536E0,6.351442108E0
1.031443063E1,4.263134766E-1,5.469027100E0,6.115382996E0
1.032448162E1,4.120930481E-1,5.548362122E0,5.845494232E0
1.033453263E1,4.697232056E-1,5.838159485E0,5.642366638E0
1.034458362E1,6.463558960E-1,6.233786774E0,5.431455231E0
1.035463563E1,8.885522461E-1,6.417305145E0,5.319188690E0
1.036468663E1,1.269659729E0,6.496789856E0,5.308411102E0
1.037473763E1,1.635648651E0,6.548282776E0,5.428461456E0
1.038478863E1,1.955683136E0,6.524332581E0,5.628595276E0
1.039483962E1,2.114951935E0,6.373596039E0,5.721851349E0
1.040489063E1,2.234104156E0,6.268364868E0,5.683980103E0
1.041494162E1,2.363435211E0,6.321055298E0,5.526208191E0
1.042499263E1,2.503394165E0,6.488257599E0,5.202730865E0
1.043504363E1,2.652035065E0,6.853348389E0,5.111271057E0
1.044509462E1,2.712658997E0,7.230264587E0,5.545518036E0
1.045514663E1,2.699636078E0,7.234605560E0,6.145320740E0
1.046519762E1,2.929857330E0,6.872508545E0,6.842271423E0
1.047524787E1,3.293750610E0,6.510561218E0,7.440277863E0
1.048529888E1,3.743565216E0,6.258186035E0,7.710016937E0
1.049534988E1,4.234244843E0,6.120472412E0,7.642956390E0
1.050540088E1,4.793182526E0,6.181994476E0,7.269033966E0
1.051545188E1,5.277275848E0,6.535559235E0,6.775061188E0
1.052550287E1,5.596711578E0,6.843169556E0,6.450685730E0
1.053555388E1,5.728437653E0,6.843768311E0,6.178401947E0
1.054560587E1,5.769302673E0,6.642586670E0,6.278843079E0
1.055565688E1,5.823639679E0,6.561605072E0,6.531667328E0
1.056570788E1,5.916446686E0,6.363117828E0,6.780300293E0
1.057575887E1,5.957760773E0,6.070476379E0,6.929090881E0
1.058580988E1,5.963448944E0,5.908513184E0,7.010820923E0
1.059586087E1,5.972879333E0,5.952821045E0,6.849755859E0
1.060591188E1,6.057004395E0,6.239474945E0,6.524931335E0
1.061596288E1,6.129154358E0,6.880292358E0,6.414610748E0
1.062601388E1,6.175707550E0,7.541617126E0,6.620432739E0
1.063606488E1,6.146667938E0,7.816445618E0,7.362589417E0
1.064611687E1,6.095923462E0,7.790998535E0,8.188422089E0
1.065616788E1,6.108796692E0,7.459138641E0,8.768765259E0
1.066621887E1,6.121669922E0,7.084168396E0,9.009165344E0
1.067626988E1,6.059399414E0,6.920408936E0,8.864266663E0
1.068632088E1,5.934858398E0,7.132068787E0,8.396339722E0
1.069637188E1,5.811664581E0,7.821535034E0,7.594157867E0
1.070642288E1,5.778134308E0,8.619525604E0,6.921905823E0
1.071647387E1,5.745202789E0,9.460626526E0,6.597680054E0
1.072652488E1,5.870791626E0,1.011491592E1,6.905440063E0
1.073657587E1,6.108497314E0,1.030771500E1,7.558531952E0
1.074662788E1,6.203399963E0,1.022329056E1,8.072113953E0
1.075667888E1,6.210585022E0,9.586514740E0,8.261470184E0
1.076672988E1,6.071973267E0,8.938362579E0,7.991731110E0
1.077678088E1,5.858666840E0,8.645421753E0,7.444169769E0
1.078683187E1,5.624703369E0,8.470285950E0,6.569388885E0
1.079688288E1,5.445376282E0,8.326135712E0,5.765710144E0
1.080693388E1,5.411097565E0,8.340505829E0,5.151237946E0
1.081698488E1,5.360652466E0,8.599167938E0,4.781955872E0
1.082703588E1,5.529651031E0,8.504864044E0,4.389022980E0
1.083708787E1,5.725443878E0,8.004903717E0,3.912863159E0
1.084713888E1,5.771847382E0,7.508086853E0,3.534599762E0
1.085718987E1,5.625152435E0,7.203320618E0,3.260968781E0
1.086724088E1,5.431006165E0,6.980883179E0,2.706222382E0
1.087729188E1,5.432203674E0,6.608607330E0,1.922302551E0
1.088734288E1,5.572911072E0,6.290069733E0,1.230740662E0
1.089739388E1,5.697152710E0,6.383325806E0,6.798861694E-1
1.090744487E1,5.843398590E0,6.333479462E0,5.278024292E-1
1.091749588E1,5.880671082E0,6.075565796E0,7.259902954E-1
1.092754687E1,5.699547729E0,6.148613892E0,6.979985046E-1
1.093759888E1,5.542524261E0,6.137536926E0,7.110214233E-1
1.094764988E1,5.353018341E0,6.162984009E0,6.803352356E-1
1.095770088E1,5.270839233E0,6.172713776E0,3.338058472E-1
1.096775188E1,5.150190125E0,6.113437042E0,3.409909058E-1
1.097780287E1,4.790338440E0,6.177354126E0,4.510121155E-1
1.098785388E1,4.820575562E0,6.206094360E0,4.828958130E-1
1.099790487E1,4.448000336E0,6.227948914E0,7.490423584E-1
1.100795588E1,2.893632660E0,6.602619781E0,1.731150055E0
1.101800688E1,2.640658722E0,7.448810120E0,3.205583954E0
1.102805888E1,3.616180115E0,8.118068390E0,3.772455139E0
1.103810988E1,4.575684814E0,8.226293335E0,2.919977875E0
1.104816087E1,4.820725250E0,8.394393768E0,1.722019043E0
1.105821188E1,4.463118896E0,8.547076263E0,1.400936737E0
1.106826288E1,4.332590332E0,8.413404236E0,1.720372467E0
1.107831388E1,4.382436676E0,7.948022003E0,2.162253571E0
1.108836488E1,4.734504547E0,7.771089935E0,1.979333954E0
1.109841587E1,5.464835815E0,7.144193573E0,1.281485138E0
1.110846688E1,5.511838074E0,7.086862793E0,5.327421570E-1
1.111851887E1,5.098547516E0,7.314689026E0,3.983216858E-1
1.112856988E1,4.747377777E0,7.276069336E0,8.445437622E-1
1.113862088E1,4.903353424E0,7.247179413E0,1.051114197E0
1.114867188E1,5.933211823E0,7.405250702E0,6.069877625E-1
1.115872288E1,5.775439911E0,5.907914429E0,-5.830375671E-1
1.116877387E1,5.657185822E0,5.951324158E0,-2.884950714E0
1.117882488E1,5.378465424E0,6.817722473E0,-4.218527527E0
1.118887587E1,4.660558319E0,7.372618561E0,-3.319796448E0
1.119892688E1,3.970643005E0,8.367300110E0,-2.149530029E0
1.120897788E1,3.712280273E0,8.753497009E0,-1.348695374E0
1.121902988E1,4.269870758E0,9.145232391E0,1.197509766E-2
1.122908088E1,5.359305267E0,9.491761780E0,1.170266418E0
1.123913187E1,6.763086090E0,9.087602234E0,1.782792664E0
1.124918288E1,6.603218536E0,8.347690887E0,1.431323547E0
1.125923387E1,6.441405029E0,9.570797424E0,1.162781982E0
1.126928488E1,6.020630035E0,1.015727783E1,7.259902954E-1
1.127933588E1,5.176984406E0,9.546547852E0,4.617897034E-1
1.128938687E1,4.036206665E0,1.015278717E1,-1.764830017E-1
1.129943788E1,3.281027069E0,1.069271439E1,-9.680369568E-1
1.130948987E1,2.585722961E0,1.062580353E1,-1.103654938E0
1.131954088E1,3.613934784E0,1.023107437E1,-1.244661713E0
1.132959188E1,4.351451111E0,9.762698364E0,-2.146236877E0
1.133964288E1,4.690945129E0,9.765542450E0,-3.375181274E0
1.134969388E1,4.600982208E0,1.135089569E1,-3.963907013E0
1.135974487E1,3.771706696E0,1.182555862E1,-4.520749054E0
1.136979588E1,3.238066406E0,1.156749527E1,-4.576433258E0
1.137984687E1,2.047442322E0,1.156629776E1,-4.782255249E0
1.138989788E1,3.556604004E-1,1.135703293E1,-4.269870758E0
1.139994988E1,-8.747808838E-1,1.143996048E1,-2.906505890E0
1.141000088E1,-1.252595215E0,1.147483795E1,-1.469344482E0
1.142005188E1,-1.082848206E0,1.026894562E1,2.161505127E-1
1.143010287E1,-1.835183716E-1,9.083111572E0,1.460961914E0
1.144015388E1,9.455836487E-1,9.030421143E0,2.082918549E0
1.145020487E1,1.495989075E0,9.467811584E0,2.388283539E0
1.146025588E1,1.837728424E0,9.193881226E0,2.182760925E0
1.147030688E1,2.801723785E0,8.268655243E0,1.029559021E0
1.148035829E1,3.348237305E0,7.401807861E0,6.972500610E-1
1.149040929E1,3.084186401E0,7.568860474E0,2.218686218E0
1.150046129E1,3.072360992E0,7.917485504E0,2.487227783E0
1.151051229E1,3.005599823E0,8.076155548E0,2.662812653E0
1.152056329E1,3.341800690E0,9.255403290E0,1.485361176E0
1.153061429E1,2.780467987E0,1.076351715E1,3.344046021E-1
1.154066529E1,1.388662262E0,1.049048492E1,9.113049316E-1
1.155071629E1,3.980223083E-1,1.029603928E1,1.454824677E0
1.156076729E1,-2.827619934E-1,1.081501007E1,3.950285339E-1
1.157081829E1,1.540446625E0,1.103610031E1,-1.073717194E0
1.158086929E1,2.566413116E0,9.833052063E0,-3.484753418E-1
1.159092129E1,1.966760101E0,9.158554688E0,3.436853027E-1
1.160097229E1,3.350183258E0,8.249944153E0,-7.484436035E-3
1.161102329E1,4.547094269E0,6.837780762E0,3.975732422E-1
1.162107429E1,4.193080444E0,6.752458191E0,9.782157898E-1
1.163112529E1,3.904181213E0,7.919730835E0,1.530866547E0
1.164117629E1,4.039200439E0,8.527916107E0,2.081721039E0
1.165122729E1,3.482508087E0,9.091643829E0,2.381996613E0
1.166127829E1,2.644850006E0,9.631571045E0,3.029250641E0
1.167132929E1,2.318977661E0,9.711654510E0,3.069816284E0
1.168138029E1,2.502945099E0,9.400301971E0,2.689606934E0
1.169143229E1,3.011437683E0,8.358917542E0,1.623823242E0
1.170148329E1,3.997137909E0,7.415429535E0,7.484436035E-3
1.171153429E1,4.812342682E0,6.528972931E0,-1.557960205E0
1.172158529E1,4.983137512E0,5.473817139E0,-1.818568268E0
1.173163629E1,4.958438873E0,4.993765411E0,-9.142987061E-1
1.174168729E1,4.958887939E0,5.439538422E0,-4.026626587E-1
1.175173829E1,4.443060608E0,7.450157318E0,1.082997894E0
1.176178929E1,3.984564056E0,8.872948608E0,2.846780090E0
1.177184029E1,3.702999573E0,8.699758759E0,3.959416351E0
1.178189229E1,3.464246063E0,8.466843109E0,2.727478180E0
1.179194329E1,1.939516754E0,8.511899414E0,7.653584290E-1
1.180199429E1,-1.710942078E-1,8.539891205E0,7.680528259E-1
1.181204529E1,-1.529818726E-1,8.340805206E0,2.585124207E0
1.182209629E1,1.494492188E0,9.281149750E0,2.610122223E0
1.183214729E1,3.572920074E0,1.205009171E1,1.900597687E0
1.184219829E1,3.680695953E0,1.176613220E1,1.848655701E0
1.185224929E1,2.264640656E0,1.038959473E1,9.518705750E-1
1.186230029E1,1.096918945E0,9.431287537E0,2.168989563E-1
1.187235229E1,1.429078217E0,9.355395355E0,4.917274475E-1
1.188240329E1,1.724863129E0,8.235873413E0,9.153465271E-1
1.189245429E1,1.725162506E0,7.678582306E0,8.117619324E-1
1.190250529E1,2.552042999E0,8.420140228E0,1.162033539E0
1.191255629E1,2.926863556E0,8.982071686E0,1.436562653E0
1.192260729E1,2.949616241E0,1.060349991E1,1.089584198E0
1.193265829E1,2.109263763E0,1.006506958E1,1.001567230E0
1.194270929E1,6.480024719E-1,7.884853363E0,-2.198927307E-1
1.195276029E1,3.407663727E0,1.136242172E1,-2.662962341E-1
1.196281229E1,5.675148468E0,1.385683456E1,2.115700378E0
1.197286329E1,4.417613525E0,1.182720520E1,2.084565125E0
1.198291429E1,3.350332947E0,1.066846481E1,1.133143616E0
1.199296529E1,2.569257202E0,1.036609360E1,6.822811890E-1
1.200301629E1,1.918710022E0,9.791438599E0,3.839515686E-1
1.201306729E1,1.830543365E0,9.728120270E0,2.653981018E-1
1.202311829E1,2.136507111E0,9.648485870E0,9.065148926E-1
1.203316929E1,2.408790894E0,9.347312164E0,1.566492462E0
1.204322029E1,2.802172852E0,9.044491882E0,1.236578522E0
1.205327129E1,3.042872314E0,8.728948059E0,7.343728638E-1
1.206332329E1,2.905607758E0,9.107061768E0,3.912863159E-1
1.207337429E1,2.461481323E0,9.741442566E0,4.119433594E-1
1.208342529E1,1.716330872E0,1.013557297E1,9.969268799E-2
1.209347629E1,1.083147583E0,1.066053131E1,-4.281097412E-2
1.210352729E1,5.806425476E-1,1.016161880E1,7.908055115E-1
1.211357829E1,6.508465576E-1,1.003617966E1,1.567540283E0
1.212362929E1,1.183888092E0,1.013482452E1,1.628762970E0
1.213368029E1,1.469643860E0,9.719887390E0,1.309327240E0
1.214373129E1,2.068698120E0,9.265881500E0,7.909552002E-1
1.215378329E1,2.671344910E0,8.670719147E0,-1.339714050E-1
1.216383429E1,2.988385620E0,8.380323029E0,-8.247848511E-1
1.217388529E1,3.351231079E0,9.234297180E0,-3.839515686E-1
1.218393629E1,4.027824097E0,1.128009293E1,2.646496582E-1
1.219398729E1,4.072581024E0,1.269315445E1,-2.121089172E-1
1.220403829E1,3.342249756E0,1.336480774E1,-3.664379883E-1
1.221408929E1,1.747765503E0,1.320359299E1,1.064436493E0
1.222414029E1,5.182223511E-1,1.279105087E1,2.748584290E0
1.223419129E1,-3.623963928E-1,1.248987717E1,2.483934631E0
1.224424329E1,-9.616003418E-1,1.162796951E1,8.000862122E-1
1.225429429E1,-1.081351318E0,1.058523788E1,-1.218466187E-1
1.226434529E1,7.045848083E-1,1.018691620E1,2.999761963E-1
1.227439629E1,4.595892792E0,1.014245865E1,9.003776550E-1
1.228444729E1,1.200054474E0,8.809330902E0,-3.948788452E-1
1.229449829E1,-1.068178711E0,8.192463684E0,-1.235081635E0
1.230454929E1,4.085903320E0,3.292104034E0,-1.217118988E0
1.231460029E1,1.962419128E0,1.949845276E0,-1.255289612E0
1.232465129E1,-1.055455170E0,8.058043213E0,-8.711883545E-1
1.233470329E1,-4.748126221E-1,1.021894958E1,2.058219910E-1
1.234475429E1,4.191284180E-2,1.090257797E1,1.031954041E0
1.235480529E1,2.236349487E-1,1.111468689E1,4.644841003E-1
1.236485629E1,-2.296224976E-1,9.995614014E0,-3.820056152E-1
1.237490729E1,2.210902405E-1,9.368118896E0,5.179229736E-2
1.238495829E1,1.785487061E0,1.011521530E1,1.136137390E0
1.239500929E1,1.406924286E0,1.021415955E1,8.801696777E-2
1.240506029E1,1.273401947E0,8.860973511E0,-1.994003448E0
1.241511129E1,2.887495422E0,7.654183044E0,-2.604434052E0
1.242516329E1,3.910917206E0,8.061635742E0,-1.265318756E0
1.243521429E1,3.840114441E0,7.735913086E0,2.758763123E-1
1.244526529E1,3.955225067E0,6.205495605E0,1.260379028E-1
1.245531629E1,2.881208496E0,5.413492584E0,-5.158273315E-1
1.246536729E1,5.285508728E-1,6.891069946E0,-3.305126953E-1
1.247541767E1,-2.704875183E-1,8.243507538E0,1.839375000E0
1.248546867E1,-3.454815674E-1,9.259444885E0,2.831212463E0
1.249551967E1,-1.611548767E0,9.055868225E0,8.403524780E-1
1.250557067E1,-2.394869843E0,9.390572205E0,-1.353036346E0
1.251562267E1,-8.837622070E-1,1.068178711E1,-2.374063110E-1
1.252567367E1,-2.562670898E-1,1.103580093E1,2.282752991E0
1.253572467E1,-2.350112915E-2,1.125269989E1,3.560346222E0
1.254577567E1,4.682263184E-1,1.086904770E1,3.765868835E0
1.255582667E1,4.108955383E-1,1.051518356E1,1.466350708E0
1.256587767E1,7.252418518E-1,1.017389328E1,-1.099014587E0
1.257592867E1,7.560777283E-1,9.273365936E0,-2.538271637E0
1.258597967E1,1.152004395E0,9.605375519E0,-3.880231018E0
1.259603067E1,2.563119965E0,1.188767944E1,-3.521127777E0
1.260608267E1,1.580114136E0,1.061831909E1,-1.624272308E0
1.261613367E1,1.035995636E0,9.910590820E0,-7.694000244E-1
1.262618467E1,9.647438049E-1,1.030546967E1,-4.195774841E-1
1.263623567E1,4.251159668E-1,9.072633362E0,2.348616028E-1
1.264628667E1,-1.499282227E0,6.304888916E0,1.695673828E0
1.265633767E1,-1.159488831E0,9.464518433E0,2.809058533E0
1.266638867E1,-2.896476746E-1,1.164683029E1,3.231180725E0
1.267643967E1,-1.648072815E-1,1.126946503E1,2.622247009E0
1.268649067E1,-1.468446350E-1,1.019844223E1,2.035467224E0
1.269654267E1,-3.323089600E-2,9.552984467E0,6.863227844E-1
1.270659367E1,4.623884583E-1,9.310189362E0,-1.104253693E0
1.271664467E1,6.966513062E-1,9.252858582E0,-1.677860870E0
1.272669567E1,9.741741943E-1,9.149124298E0,-1.076860657E0
1.273674667E1,1.070124664E0,9.034911804E0,-5.275030518E-1
1.274679767E1,1.391356659E0,9.298513641E0,4.354444885E-1
1.275684867E1,1.353635101E0,9.908345490E0,1.470841370E0
1.276689967E1,5.536985779E-1,9.651329956E0,2.116897888E0
1.277695067E1,1.479074249E0,1.125674149E1,2.070494385E0
1.278700267E1,1.996548157E0,1.299313065E1,1.147962799E0
1.279705367E1,2.119891663E0,1.148007706E1,-1.456770630E0
1.280710467E1,4.242627411E0,1.132290390E1,-9.837842102E0
1.281715567E1,3.083887024E0,1.148531616E1,-4.173171844E0
1.282720667E1,4.544848938E0,1.213436646E1,-4.448000336E0
1.283725767E1,2.769690399E0,9.300908661E0,-2.525548096E0
1.284730867E1,2.494861908E0,9.514514465E0,-4.406237183E0
1.285735967E1,3.817661133E0,1.071771240E1,-8.149652710E0
1.286741067E1,3.915407867E0,1.038016434E1,-8.570577393E0
1.287746267E1,3.620371399E0,1.074615326E1,-6.547684021E0
1.288751367E1,2.982098694E0,1.059751236E1,-1.883832550E0
1.289756467E1,2.668650513E0,9.640851746E0,2.002535706E0
1.290761567E1,2.436183929E0,8.405021667E0,3.516786804E0
1.291766667E1,4.399351501E-1,6.319558411E0,2.682721252E0
1.292771767E1,-2.048340454E0,4.365671539E0,3.668571167E0
1.293776867E1,-2.998414764E0,4.446952515E0,4.251159668E0
1.294781967E1,-3.682641907E0,5.062472534E0,4.608017578E0
1.295787067E1,-2.628384247E0,6.265071716E0,3.630400543E0
1.296792267E1,-1.113235016E0,7.853418732E0,2.214944000E0
1.297797367E1,1.185384979E0,9.479038239E0,6.762936401E-1
1.298802467E1,3.920946350E0,1.119701569E1,-1.101708984E0
1.299807567E1,4.640200653E0,1.164413589E1,-1.532064056E0
1.300812667E1,3.281176758E0,1.027583130E1,-4.733157349E-1
1.301817767E1,1.175355835E0,9.001680908E0,4.189787292E-1
1.302822867E1,-2.050735474E-1,8.364456024E0,1.068927155E0
1.303827967E1,-3.872447205E-1,8.453820190E0,1.436263275E0
1.304833167E1,3.079096985E-1,9.450597382E0,1.057850189E0
1.305838267E1,1.399290161E0,1.145298340E1,1.025367737E0
1.306843367E1,2.067500610E0,1.250694168E1,6.149212646E-1
1.307848467E1,2.004781036E0,1.298938843E1,6.978488159E-1
1.308853567E1,1.907333679E0,1.265109192E1,9.985734558E-1
1.309858667E1,1.530417480E0,1.155013138E1,5.602848816E-1
1.310863767E1,7.330256653E-1,1.035501663E1,4.352947998E-1
1.311868867E1,1.836680603E-1,9.772877197E0,1.190474396E0
1.312873967E1,1.305285645E-1,9.753118286E0,1.507964172E0
1.313879167E1,-3.585044861E-1,9.533375244E0,1.293609924E0
1.314884267E1,-1.115480347E0,9.379345551E0,1.694326630E0
1.315889367E1,-1.623523865E0,9.593101044E0,2.291734314E0
1.316894467E1,-1.620530090E0,1.033061737E1,2.659968567E0
1.317899567E1,-1.321601715E0,1.157617722E1,1.493144989E0
1.318904667E1,-8.246351624E-1,1.251876709E1,-4.610412598E-1
1.319909767E1,-2.959346008E-1,1.212613358E1,-7.741900635E-1
1.320914867E1,-7.948471069E-2,1.170610703E1,-4.641847229E-1
1.321919967E1,2.936892700E-1,1.107307343E1,-1.779649200E0
1.322925167E1,5.212161255E-1,1.022179367E1,-2.668650513E0
1.323930267E1,1.515897675E0,1.006611740E1,-3.245401154E0
1.324935367E1,2.025438080E0,1.010353958E1,-3.928879852E0
1.325940467E1,1.423988800E0,9.332942047E0,-1.998793488E0
1.326945567E1,2.856360168E0,8.802295532E0,-2.528242493E-1
1.327950667E1,4.094734955E0,7.004833374E0,5.700146484E-1
1.328955767E1,6.694079590E0,1.703457642E0,2.441423035E0
1.329960867E1,-5.327421570E-1,5.037773895E0,3.027454376E0
1.330966067E1,-4.256249084E0,1.066412384E1,3.104095001E0
1.331971167E1,-1.234333191E0,1.014949402E1,2.430944824E0
1.332976267E1,9.783654785E-1,9.507030029E0,6.468049622E-1
1.333981367E1,2.001338196E0,1.036100418E1,-9.190887451E-1
1.334986467E1,1.957928467E0,1.075947556E1,-2.218536530E0
1.335991567E1,1.359173584E0,1.065379532E1,-2.926264801E0
1.336996667E1,1.188528442E0,1.029154861E1,-2.787653046E0
1.338001767E1,1.151405640E0,9.381141815E0,-1.557511139E0
1.339006867E1,8.379574585E-1,8.864566040E0,5.044509888E-2
1.340012067E1,6.185137939E-1,9.026678925E0,9.521699524E-1
1.341017167E1,7.182064819E-1,9.392518158E0,8.002359009E-1
1.342022267E1,1.049916687E0,9.906698914E0,3.861968994E-2
1.343027367E1,1.414109344E0,1.020068756E1,-7.240443420E-1
1.344032467E1,1.744023285E0,1.010159363E1,-1.109941864E0
1.345037567E1,1.959874420E0,9.933792572E0,-1.079405365E0
1.346042667E1,2.049388275E0,1.000235001E1,-7.286846924E-1
1.347047767E1,2.001038818E0,9.982291718E0,-2.960842896E-1
1.348053038E1,2.057770844E0,9.634864197E0,2.125579834E-1
1.349058137E1,2.148931274E0,9.261989594E0,6.363267517E-1
1.350063238E1,2.229912872E0,9.036408691E0,5.980064392E-1
1.351068338E1,2.205363922E0,9.056466980E0,3.897894287E-1
1.352073437E1,2.129022675E0,9.300758972E0,2.793191528E-1
1.353078538E1,2.089055786E0,9.455237732E0,1.585203552E-1
1.354083637E1,1.772164764E0,8.800798645E0,3.570075989E-1
1.355088738E1,2.598596191E0,9.111851807E0,2.951861572E-1
1.356093838E1,2.659220123E0,9.856553192E0,1.609153748E-1
1.357099038E1,2.295027466E0,1.041998154E1,2.002835083E-1
1.358104138E1,2.169438629E0,1.049422714E1,3.351530457E-1
1.359109237E1,2.084864502E0,1.008587631E1,4.195774841E-1
1.360114338E1,2.012115784E0,9.316326599E0,3.951782227E-1
1.361119437E1,2.003583527E0,9.162147217E0,4.340972900E-1
1.362124538E1,2.008223877E0,9.327702942E0,5.028044128E-1
1.363129638E1,2.057022400E0,9.289831696E0,5.602848816E-1
1.364134737E1,2.184856567E0,9.159752197E0,7.063810730E-1
1.365139938E1,2.270927582E0,9.062604218E0,1.030906219E0
1.366145037E1,2.260898438E0,9.176068268E0,1.311422882E0
1.367150138E1,2.158511353E0,9.381890259E0,1.113983459E0
1.368155237E1,2.028731232E0,9.453591156E0,7.128176880E-1
1.369160338E1,1.988015900E0,9.506730652E0,4.499642944E-1
1.370165438E1,1.923500061E0,9.392069092E0,1.814227295E-1
1.371170537E1,1.720821533E0,9.867630157E0,2.366578674E-1
1.372175638E1,1.523082733E0,9.904902649E0,5.129832458E-1
1.373180837E1,1.401685181E0,9.832453308E0,2.624043274E-1
1.374185938E1,1.289718018E0,9.929750977E0,3.143463135E-2
1.375191037E1,1.246158600E0,9.791288910E0,1.092727661E-1
1.376196138E1,1.188977509E0,9.649234314E0,2.053729248E-1
1.377201238E1,1.307381287E0,9.570498047E0,1.999841309E-1
1.378206337E1,1.393452301E0,9.449699249E0,2.812651062E-1
1.379211438E1,1.538800049E0,9.431137848E0,4.935237122E-1
1.380216537E1,1.620230713E0,9.995015259E0,9.705816650E-1
1.381221638E1,1.988464966E0,9.749825134E0,8.496331787E-1
1.382226838E1,2.212698669E0,9.023236084E0,5.686674500E-1
1.383231938E1,2.115550690E0,8.983119507E0,5.492079163E-1
1.384237038E1,1.573078766E0,9.463021545E0,3.752696228E-1
1.385242137E1,1.073118439E0,9.912387085E0,-2.306703186E-1
1.386247238E1,1.125958557E0,9.818532257E0,-5.346881104E-1
1.387252337E1,1.533261566E0,9.511221313E0,-2.978805542E-1
1.388257438E1,1.908531189E0,9.315578156E0,2.237846375E-1
1.389262538E1,2.221380615E0,9.770332489E0,1.041384430E0
1.390267738E1,2.067051544E0,9.849368134E0,1.513053589E0
1.391272838E1,1.209933929E0,9.519005127E0,1.303489380E0
1.392277937E1,7.075785828E-1,7.784861298E0,-2.474354553E-1
1.393283038E1,-6.721023560E-2,8.685987396E0,-9.268725586E-1
1.394288137E1,-3.478765869E-1,1.141406433E1,-4.311035156E-2
1.395293238E1,3.802093506E-1,1.082234482E1,3.912863159E-1
1.396298338E1,2.887345734E0,9.463320923E0,4.382885742E-1
1.397303437E1,4.580474854E0,9.300309906E0,1.256487122E0
1.398308638E1,3.361559601E0,9.821376343E0,1.317260742E0
1.399313737E1,1.720372467E0,1.031235535E1,9.894424438E-1
1.400318838E1,1.186582489E0,1.077938416E1,1.498683472E0
1.401323937E1,1.545685730E0,9.580527191E0,1.096020813E0
1.402329038E1,2.568209381E0,8.277187500E0,6.816824341E-1
1.403334138E1,3.598367157E0,7.932604065E0,2.893482971E-1
1.404339237E1,3.994742889E0,7.827073517E0,-2.074685669E-1
1.405344338E1,4.276157684E0,8.493338013E0,1.875599670E-1
1.406349437E1,4.302502899E0,9.517957306E0,1.018631744E0
1.407354638E1,4.360432434E0,9.810598755E0,1.575473785E0
1.408359738E1,4.534370728E0,9.332942047E0,1.819765778E0
1.409364838E1,4.504732361E0,8.685238953E0,1.805395660E0
1.410369938E1,4.044589233E0,8.554411011E0,1.365610199E0
1.411375037E1,3.552412720E0,8.309969330E0,6.837780762E-1
1.412380138E1,3.426225128E0,8.122708740E0,3.601510620E-1
1.413385237E1,3.300486603E0,8.591533813E0,5.551954651E-1
1.414390338E1,3.172053680E0,9.641749878E0,6.072871399E-1
1.415395538E1,3.349584503E0,1.021475830E1,5.545967102E-1
1.416400638E1,3.735631714E0,1.014096176E1,5.471122742E-1
1.417405738E1,3.594175873E0,9.500892792E0,4.372407532E-1
1.418410837E1,3.241808624E0,8.822353821E0,2.912942505E-1
1.419415938E1,3.379671936E0,8.555458832E0,2.194436646E-1
1.420421037E1,3.542682953E0,8.540190582E0,6.848258972E-1
1.421426138E1,4.427942047E0,9.117839355E0,1.468146973E0
1.422431338E1,4.986430664E0,9.019493866E0,2.541415100E0
1.423436438E1,5.613327026E0,8.650211792E0,3.075504456E0
1.424441538E1,6.508166199E0,8.600215759E0,2.692600708E0
1.425446637E1,5.744604034E0,8.372389526E0,1.422940979E0
1.426451738E1,3.610342255E0,8.855135651E0,8.378077698E-1
1.427456837E1,1.982627106E0,9.387728119E0,1.084644470E0
1.428461938E1,1.686243439E0,9.188492432E0,1.670675812E0
1.429467038E1,2.300565948E0,8.285719757E0,2.162403259E0
1.430472137E1,3.076552277E0,8.049660645E0,2.038760376E0
1.431477338E1,3.588038635E0,8.327632599E0,1.647773438E0
1.432482437E1,4.079317017E0,9.332043915E0,1.371897125E0
1.433487538E1,4.512067108E0,9.071286163E0,1.686393127E0
1.434492638E1,4.763843536E0,8.735833740E0,2.671943665E0
1.435497738E1,5.184917908E0,8.538394318E0,3.375929718E0
1.436502838E1,5.243745575E0,8.766220551E0,3.063080292E0
1.437507937E1,4.077371063E0,1.059751236E1,1.932780762E0
1.438513138E1,2.077080688E0,1.089209976E1,9.535171509E-2
