"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.340981633E1,-1.748663635E0,9.015003204E0,-9.116043091E-2
2.341986733E1,-1.694326630E0,9.254654846E0,-1.407073975E-1
2.342991733E1,-1.640438690E0,9.501790924E0,-2.112107849E-1
2.343996833E1,-1.566193085E0,9.637408905E0,-2.109114075E-1
2.345001458E1,-1.658101959E0,9.652976532E0,-2.668949890E-1
2.346006558E1,-1.716779938E0,9.615254974E0,-3.501219177E-1
2.347011558E1,-1.665736084E0,9.552385712E0,-3.841012573E-1
2.348016658E1,-1.642384644E0,9.532776489E0,-4.498146057E-1
2.349021658E1,-1.720522156E0,9.599687347E0,-4.528083801E-1
2.350026758E1,-1.928888855E0,9.634564819E0,-5.634283447E-1
2.351031858E1,-2.427801361E0,9.764644318E0,-8.623567200E-1
2.352036858E1,-3.065774689E0,9.922565918E0,-9.711804199E-1
2.353041958E1,-3.528911591E0,9.941576385E0,-7.120692444E-1
2.354046958E1,-3.512595520E0,9.809101868E0,-3.453318787E-1
2.355052058E1,-3.020718384E0,9.719588013E0,-2.155517578E-1
2.356057058E1,-2.469564514E0,9.743388519E0,-5.393284607E-1
2.357062158E1,-2.186203766E0,9.669442291E0,-9.065148926E-1
2.358067158E1,-2.127525787E0,9.576485596E0,-1.176253967E0
2.359072258E1,-2.152972870E0,9.553283844E0,-1.447040863E0
2.360077258E1,-2.115850067E0,9.468410339E0,-1.802252197E0
2.361082358E1,-2.066901855E0,9.276808777E0,-1.948647766E0
2.362087358E1,-2.091450806E0,9.171727295E0,-1.814526672E0
2.363092458E1,-2.206561432E0,9.251810760E0,-1.531764679E0
2.364097458E1,-2.270927582E0,9.468110962E0,-1.260678406E0
2.365102558E1,-2.345622253E0,9.630822601E0,-1.154100037E0
2.366107558E1,-2.348765717E0,9.648485870E0,-1.209335175E0
2.367112658E1,-2.153122559E0,9.683213654E0,-1.392554169E0
2.368117658E1,-1.801803131E0,9.707612915E0,-1.460063782E0
2.369122758E1,-1.451531525E0,9.586963806E0,-1.320254517E0
2.370127758E1,-1.331481171E0,9.250014496E0,-1.044228516E0
2.371132858E1,-1.429377594E0,8.984167328E0,-7.152127075E-1
2.372137858E1,-1.670675812E0,9.006770325E0,-3.948788452E-1
2.373142958E1,-1.726360016E0,9.144933014E0,-6.286926270E-2
2.374147958E1,-1.604962463E0,9.265282745E0,8.472381592E-2
2.375153058E1,-1.577120361E0,9.405840454E0,1.507365417E-1
2.376158158E1,-1.805545349E0,9.653874664E0,1.413061523E-1
2.377163158E1,-2.292033691E0,9.970166931E0,3.038681030E-2
2.378168258E1,-2.704426117E0,1.028556107E1,-1.697470093E-1
2.379173258E1,-2.824775848E0,1.048344955E1,-3.138972473E-1
2.380178358E1,-2.451751556E0,1.033870056E1,-4.882846069E-1
2.381183358E1,-1.814975739E0,1.001477417E1,-8.879534912E-1
2.382188458E1,-1.484612732E0,9.835896149E0,-1.348545685E0
2.383193458E1,-1.102607117E0,9.728419647E0,-1.627116394E0
2.384198558E1,-8.345146179E-1,9.554181976E0,-1.590592346E0
2.385203558E1,-1.182840271E0,9.424401855E0,-1.315314789E0
2.386208658E1,-2.058818665E0,9.321116638E0,-8.255332947E-1
2.387213658E1,-2.678080902E0,9.202263794E0,-2.830613708E-1
2.388218758E1,-2.681523743E0,9.448651428E0,4.221221924E-2
2.389223758E1,-2.205064545E0,9.936636658E0,2.993774414E-2
2.390228858E1,-1.473685455E0,1.046384033E1,1.556762695E-2
2.391233858E1,-7.875123596E-1,1.089180038E1,3.183879089E-1
2.392238958E1,-3.484753418E-1,1.123279129E1,6.626719666E-1
2.393243958E1,-1.781295776E-1,1.142259659E1,5.385800171E-1
2.394249058E1,-1.209484863E-1,1.126587250E1,-1.281335449E-1
2.395254058E1,-1.971400452E-1,1.090078171E1,-1.045875092E0
2.396259158E1,-4.358935547E-1,1.043330383E1,-1.696721649E0
2.397264158E1,-9.021739197E-1,1.005938141E1,-1.697021027E0
2.398269258E1,-1.336271210E0,9.870025177E0,-1.440454559E0
2.399274258E1,-1.705253906E0,9.892777863E0,-1.189127197E0
2.400279358E1,-1.941163330E0,9.961185608E0,-1.000968475E0
2.401284458E1,-2.038161621E0,9.846224670E0,-9.656419373E-1
2.402289458E1,-2.105371857E0,9.612710266E0,-9.409432983E-1
2.403294558E1,-2.203867035E0,9.308243408E0,-7.888595581E-1
2.404299558E1,-2.230661316E0,9.147777100E0,-5.168751526E-1
2.405304658E1,-2.013612671E0,9.217831421E0,-3.412902832E-1
2.406309658E1,-1.478625183E0,9.509574738E0,-4.381388855E-1
2.407314758E1,-7.345225525E-1,9.805209961E0,-8.240364075E-1
2.408319758E1,-9.071136475E-2,1.001582199E1,-1.278191986E0
2.409324858E1,2.695893860E-1,9.991422729E0,-1.527723083E0
2.410329858E1,1.550775146E-1,9.675579529E0,-1.373094635E0
2.411334958E1,-3.469784546E-1,9.225615234E0,-8.675958252E-1
2.412339958E1,-1.066382446E0,8.911867676E0,-4.613406372E-1
2.413345058E1,-1.805395660E0,8.846154327E0,-2.927911377E-1
2.414350058E1,-2.526745605E0,8.998986511E0,-2.570155334E-1
2.415355158E1,-3.038681030E0,9.404343567E0,-4.032614136E-1
2.416360158E1,-3.189716949E0,9.833052063E0,-6.529421997E-1
2.417365258E1,-2.312241669E0,9.733808441E0,-8.833131409E-1
2.418370258E1,-8.059240723E-1,9.136550446E0,-9.990225220E-1
2.419375358E1,1.972897339E-1,8.634793854E0,-7.658074951E-1
2.420380358E1,3.721261597E-1,8.232131195E0,-6.601272583E-1
2.421385458E1,-1.077758789E-2,8.132288818E0,-8.629554749E-1
2.422390458E1,-4.876858521E-1,8.197702789E0,-1.227746887E0
2.423395558E1,-8.622070313E-1,8.224048004E0,-1.298998718E0
2.424400558E1,-1.031504974E0,8.295449524E0,-1.121318207E0
2.425405658E1,-1.140029297E0,8.479416962E0,-9.602531433E-1
2.426410658E1,-1.203946381E0,8.798104248E0,-8.876541138E-1
2.427415758E1,-1.258133698E0,9.225465546E0,-7.710466003E-1
2.428420758E1,-1.349443817E0,9.625134430E0,-5.463638306E-1
2.429425858E1,-1.378932495E0,1.010368927E1,-3.908372498E-1
2.430430858E1,-1.397194519E0,1.057745407E1,-4.074526978E-1
2.431435958E1,-1.257385254E0,1.035591476E1,-6.267466736E-1
2.432441058E1,-1.015039215E0,9.776769104E0,-9.020242310E-1
2.433446058E1,-1.055305481E0,9.546098785E0,-7.249424744E-1
2.434451158E1,-1.320703583E0,9.524393921E0,-1.755848694E-1
2.435456158E1,-1.388213196E0,9.936486969E0,1.595681763E-1
2.436461258E1,-1.027912445E0,1.037357803E1,-1.101708984E-1
2.437466258E1,-6.379733276E-1,1.031190628E1,-6.914122009E-1
2.438471358E1,-6.297404480E-1,9.727222137E0,-1.043180695E0
2.439476358E1,-7.183561707E-1,9.119186554E0,-1.046623535E0
2.440481458E1,-7.954458618E-1,8.910670166E0,-9.219328308E-1
2.441486458E1,-1.126407623E0,9.059311066E0,-8.753796387E-1
2.442491558E1,-1.757794647E0,9.326954498E0,-9.732760620E-1
2.443496558E1,-2.279459839E0,9.483977966E0,-1.096020813E0
2.444501658E1,-2.436183929E0,9.454040222E0,-1.174906769E0
2.445506633E1,-2.393073578E0,9.394015045E0,-1.068627777E0
2.446511733E1,-2.297272797E0,9.455237732E0,-9.610015869E-1
2.447516733E1,-2.229912872E0,9.620045013E0,-8.815168762E-1
2.448521833E1,-2.149979095E0,9.860145721E0,-9.068142700E-1
2.449526833E1,-1.988764343E0,1.000160156E1,-1.056952057E0
2.450531933E1,-1.842219086E0,9.900112610E0,-1.134939880E0
2.451536933E1,-1.771566010E0,9.691147156E0,-1.050066376E0
2.452542033E1,-1.703457642E0,9.463769989E0,-9.110055542E-1
2.453547033E1,-1.620081024E0,9.309440918E0,-8.026309204E-1
2.454552133E1,-1.521136780E0,9.292376404E0,-7.897576904E-1
2.455557133E1,-1.437011719E0,9.413773956E0,-8.704399109E-1
2.456562233E1,-1.397344208E0,9.560768280E0,-9.638456726E-1
2.457567233E1,-1.472637634E0,9.704170074E0,-9.690847778E-1
2.458572333E1,-1.621727600E0,9.812245331E0,-9.243278503E-1
2.459577333E1,-1.776805115E0,9.764045563E0,-9.401948547E-1
2.460582433E1,-1.959724731E0,9.603579254E0,-9.580078125E-1
2.461587533E1,-2.105970612E0,9.390871582E0,-9.316625977E-1
2.462592533E1,-2.205513611E0,9.278754730E0,-8.696914673E-1
2.463597633E1,-2.261347504E0,9.335337067E0,-8.216413879E-1
2.464602633E1,-2.264041901E0,9.450447693E0,-7.723937988E-1
2.465607733E1,-2.251318359E0,9.541159058E0,-7.023394775E-1
2.466612733E1,-2.218386841E0,9.614805908E0,-6.355783081E-1
2.467617833E1,-2.120789795E0,9.639504547E0,-6.274951172E-1
2.468622833E1,-1.982926483E0,9.588460693E0,-6.295907593E-1
2.469627933E1,-1.811682587E0,9.626631317E0,-7.417076111E-1
2.470632933E1,-1.736538849E0,9.708361359E0,-9.075627136E-1
2.471638033E1,-1.741628265E0,9.785750427E0,-1.020577698E0
2.472643033E1,-1.811233521E0,9.777966614E0,-1.122216339E0
2.473648133E1,-1.891466675E0,9.731114044E0,-1.238674164E0
2.474653133E1,-1.971999207E0,9.649683380E0,-1.307381287E0
2.475658233E1,-2.078427887E0,9.487420807E0,-1.301244049E0
2.476663233E1,-2.232607269E0,9.343270569E0,-1.268761597E0
2.477668333E1,-2.350561981E0,9.245074768E0,-1.234782257E0
2.478673333E1,-2.381098480E0,9.309889984E0,-1.310075684E0
2.479678433E1,-2.307900696E0,9.564809875E0,-1.557211761E0
2.480683433E1,-2.146685944E0,9.868228912E0,-1.832339630E0
2.481688533E1,-2.083217926E0,1.010084518E1,-1.932032318E0
2.482693533E1,-2.126777344E0,1.016865417E1,-1.857637024E0
2.483698633E1,-2.146386566E0,1.007884094E1,-1.756447449E0
2.484703633E1,-2.206711121E0,1.003138962E1,-1.622176666E0
2.485708733E1,-2.249073029E0,1.008961853E1,-1.441352692E0
2.486713733E1,-2.060016174E0,1.019215530E1,-1.289718018E0
2.487718833E1,-1.885778503E0,1.035007690E1,-9.903405762E-1
2.488723833E1,-1.660197601E0,1.052236862E1,-6.834786987E-1
2.489728933E1,-1.232836304E0,1.066307602E1,-3.686833191E-1
2.490733933E1,-9.731263733E-1,1.053374496E1,1.676513672E-2
2.491739033E1,-8.985813904E-1,1.016551071E1,1.999841309E-1
2.492744033E1,-7.011419678E-1,9.790989532E0,-1.261875916E-1
2.493749133E1,-4.354444885E-1,9.410031738E0,-8.081694031E-1
2.494754233E1,-4.101470947E-1,9.037606201E0,-1.715432739E0
2.495759233E1,-8.373587036E-1,8.752299500E0,-2.723137207E0
2.496764333E1,-1.238823853E0,8.860973511E0,-3.758983154E0
2.497769333E1,-1.503174133E0,9.598639526E0,-4.447401581E0
2.498774433E1,-1.749711456E0,1.061098434E1,-4.417763214E0
2.499779433E1,-1.898951111E0,1.135598511E1,-3.972289581E0
2.500784533E1,-1.915117493E0,1.154968231E1,-3.340752869E0
2.501789533E1,-1.878743134E0,1.114432526E1,-2.676134949E0
2.502794633E1,-1.591340790E0,1.036848862E1,-2.348915405E0
2.503799633E1,-1.084494781E0,9.543404388E0,-2.493664398E0
2.504804733E1,-6.743476868E-1,8.874146118E0,-3.002306671E0
2.505809733E1,-4.918771362E-1,8.475674744E0,-3.532204742E0
2.506814833E1,-3.254232788E-1,8.171357574E0,-3.975882111E0
2.507819833E1,-1.496887207E-2,7.802225189E0,-4.405788116E0
2.508824933E1,2.802172852E-1,7.457042999E0,-4.636757812E0
2.509829933E1,4.492158508E-1,7.224576416E0,-4.736450500E0
2.510835033E1,5.312452698E-1,7.132667542E0,-4.800666962E0
2.511840033E1,5.390290833E-1,7.209008789E0,-4.886438599E0
2.512845133E1,4.534071350E-1,7.431446228E0,-4.868176575E0
2.513850133E1,1.977388000E-1,7.657476196E0,-4.774770813E0
2.514855233E1,-1.492396545E-1,7.787106628E0,-4.656367035E0
2.515860233E1,-4.709207153E-1,7.804620209E0,-4.602778473E0
2.516865333E1,-6.932084656E-1,7.675887909E0,-4.633464661E0
2.517870333E1,-8.355624390E-1,7.470964050E0,-4.717589722E0
2.518875433E1,-8.875044250E-1,7.321724396E0,-4.794380035E0
2.519880433E1,-9.437873840E-1,7.311844940E0,-4.866979065E0
2.520885533E1,-1.023571472E0,7.359895020E0,-4.855003967E0
2.521890533E1,-1.058748322E0,7.441625061E0,-4.759801941E0
2.522895633E1,-1.065334625E0,7.584428101E0,-4.679419098E0
2.523900633E1,-1.044976959E0,7.739056549E0,-4.634213104E0
2.524905733E1,-9.726773071E-1,7.864944763E0,-4.544100494E0
2.525910733E1,-8.229885864E-1,8.048163757E0,-4.460424500E0
2.526915833E1,-6.465055847E-1,8.287965088E0,-4.425547028E0
2.527920833E1,-5.746549988E-1,8.495583344E0,-4.394411774E0
2.528925933E1,-5.634283447E-1,8.526419220E0,-4.374353485E0
2.529931033E1,-5.700146484E-1,8.457263031E0,-4.353995819E0
2.530936033E1,-6.750961304E-1,8.294850769E0,-4.322710876E0
2.531941133E1,-7.662565613E-1,8.088729401E0,-4.068988495E0
2.532946133E1,-7.012916565E-1,8.125702515E0,-3.605851593E0
2.533951233E1,-8.140072632E-1,8.760233002E0,-3.169958038E0
2.534956233E1,-9.834548950E-1,9.859996033E0,-2.708916779E0
2.535961333E1,-8.976832581E-1,1.101170105E1,-2.403701477E0
2.536966333E1,-6.908134460E-1,1.197345108E1,-2.280058594E0
2.537971433E1,-1.755848694E-1,1.242416382E1,-2.162253571E0
2.538976433E1,4.700225830E-1,1.182570831E1,-2.125729523E0
2.539981533E1,9.383985901E-1,1.033600616E1,-2.251018982E0
2.540986533E1,1.218166809E0,9.107810211E0,-2.406994629E0
2.541991633E1,1.163231049E0,8.480464783E0,-2.452050934E0
2.542996633E1,7.818241882E-1,8.283324738E0,-2.291884003E0
2.544001733E1,6.556365967E-2,8.401129761E0,-2.140848083E0
